"","Astrocyte","Endothelial","Ependymal","Excitatory","Inhibitory","Microglia","OD Immature","OD Mature","Pericytes"
"spot292",2.84881978372535e-08,1.09254811673053e-08,6.33931005867685e-08,0.286235846011476,0.446652822720199,0.0405537904982987,0.220882786946663,9.23648946731338e-09,0.00567464178009432
"spot293",3.50221115156068e-09,0.0700338715736876,3.30488808853225e-09,0.139356051688417,0.790610064146897,5.04862228118362e-10,2.63587866534734e-09,2.10600678113007e-09,5.37151520133509e-10
"spot294",0.142964957427153,0.433457373470649,6.61855927006909e-09,5.7423177159264e-09,0.386775553401433,0.0174154921945214,3.48897230166319e-09,0.0193866064302352,1.22615909658243e-09
"spot295",6.44168609699236e-07,5.40868829992493e-07,8.5246299875131e-07,0.17459343974737,0.824841937850483,7.01626883983152e-07,5.54085906784282e-07,3.86366235415778e-07,0.000560942822683534
"spot296",0.456555791424216,2.02420057857059e-06,4.01314474840136e-06,3.27561856141377e-06,0.409785158615241,0.00905136589436094,2.27221191631199e-06,0.123116963878802,0.00147913501157559
"spot297",1.10957230984766e-07,0.039675787739413,1.48258938615249e-06,2.54412691389196e-07,0.831791632732648,1.34405759551782e-06,0.00490301794029088,0.117235416040273,0.00639095353047108
"spot298",0.0189955192272426,0.0196668464073525,0.00137703551315897,0.070511137531395,0.87454533220257,0.00664999550736968,4.62035944254777e-09,3.76404061982523e-09,0.00825412522651095
"spot299",0.00559744442042278,4.00036475772492e-08,1.05616431461614e-08,0.71419745399208,0.280205031243436,5.23596013429152e-09,3.31143458252605e-09,2.20606112903833e-09,9.02531440907389e-09
"spot300",0.152794455481144,9.78259334019503e-10,5.65227727796355e-09,0.382505143825054,0.192189677823078,0.0863829319161642,0.186127782575885,8.58802183521355e-10,8.89336040292711e-10
"spot301",0.177134443945343,0.134332085778765,0.0245675491263601,2.62323264642198e-07,0.39516336267256,0.157384696769351,0.111417235973494,7.46429783621285e-08,2.88767884502159e-07
"spot302",0.0600946783620999,0.0921194854987991,0.00010612901720783,4.13601095949482e-07,0.571297108148065,7.94900615697217e-06,0.276374068488271,1.03043241450022e-07,6.48350623141166e-08
"spot303",0.128295992315211,9.45997511060008e-09,0.0289859777856444,5.38213428026637e-08,1.45973257495297e-08,0.168534305222665,7.83604173918892e-09,0.66882594882262,0.00535769013917362
"spot304",5.62416229918798e-07,5.66044448079056e-08,5.64041061731362e-07,3.7727216877706e-07,0.946088196672377,8.33448963459172e-08,0.0539092923660648,8.07786185873438e-08,7.86504137922539e-07
"spot305",3.06613854590142e-09,8.07071890184553e-10,3.35499725777427e-09,0.258054885216262,0.740044954998391,2.00776169894386e-09,7.57952482023628e-10,6.27432377614105e-10,0.00190014916399321
"spot306",1.17152579460619e-09,6.3603244792447e-10,2.92495637801175e-09,0.132598310169377,0.863177732550619,4.33534939882463e-10,8.45236878294521e-10,4.75252702531701e-10,0.00422395079346445
"spot307",0.0720900268000819,0.0512338854807755,4.35369890844301e-09,0.219751059314939,0.654294045597649,0.000867418056204917,1.19797272085371e-09,6.18076679829532e-10,0.00176355858060149
"spot308",0.00284299270821153,0.206221081971948,3.84361447461668e-08,2.29669655310641e-08,0.790935846005278,6.27364693418661e-09,5.36017059253716e-09,2.78453424919895e-09,3.49309991717993e-09
"spot309",0.021748551619756,7.08331716842489e-08,1.17048669476964e-06,0.0866675792145477,0.852383372411689,3.04352408316289e-08,0.0391991180293051,5.7923877461226e-08,4.90457174122193e-08
"spot310",0.157232188253424,6.84938079559927e-10,3.85156067672831e-09,0.0553563997975026,0.772139580396653,1.17528212906782e-09,0.0114869916752549,1.39921748508229e-09,0.00378483276616745
"spot311",0.99999254863556,3.58680007450376e-07,6.06786049485126e-06,1.96851475669171e-07,1.94139914422142e-07,1.3212668078258e-07,1.96515162702341e-07,2.1479448268055e-07,9.03962210075865e-08
"spot312",0.288204665565411,0.199498147460572,3.00964447037906e-07,0.0130905306435489,0.499063471574733,3.65653249461749e-08,7.61605309987918e-08,0.000142732226438247,3.88389937731649e-08
"spot313",4.37375645179971e-07,0.137409988875711,3.97754477098443e-07,4.51370776730962e-07,0.694455152876218,0.168133108186513,2.43179415041456e-07,1.3649691818617e-07,8.38843254586404e-08
"spot314",3.04009750131382e-09,1.56064616587912e-09,4.69456061490763e-09,4.664873055592e-09,0.975411253184093,0.00342745845643089,0.0113569043235149,2.12347413078825e-09,0.00980436795230993
"spot315",0.0911122795732302,0.00608144000069736,9.56724108285262e-09,0.23124308927918,0.448199161332456,0.211584490236357,0.011779520523806,1.73190173209128e-09,7.75513034969787e-09
"spot316",1.42763176160878e-08,0.0159465568168551,5.14715567857079e-09,3.00211969984349e-09,0.984053417800275,4.36407614123469e-10,7.69392855716328e-10,1.06283001297642e-09,6.88646923712422e-10
"spot317",1.06730649989399e-09,1.29360160284401e-09,1.43480794568302e-09,2.94799670620715e-08,0.995442523277968,0.00455744109613669,1.30692227216285e-09,6.5711677466096e-10,3.86173500463675e-10
"spot318",3.46950518167555e-10,1.20546158510991e-10,1.88660838270569e-09,4.66859649357908e-09,0.999999992000569,1.70652333940384e-10,6.104888827061e-10,8.82395705801689e-11,1.07348779826198e-10
"spot319",1.55934832929974e-07,0.260713923543298,1.60464922663014e-07,0.03140041278954,0.707885022046835,6.36336971115134e-08,1.08814686944028e-07,7.13630819353641e-08,8.14091062077652e-08
"spot320",0.141592579945406,6.69336233443986e-10,0.0272370298823691,9.66670932228217e-10,0.831170387614272,1.76673813716859e-10,3.25782638608367e-10,3.1031616970491e-10,1.09173974874082e-10
"spot321",0.243874628426594,7.36780745696621e-09,1.960661920677e-09,0.0884796459367779,0.512710042092484,0.151482143746295,9.63341789145745e-10,1.96911372182755e-09,0.0034535275369237
"spot322",0.0981806070248478,4.95531365699885e-10,2.78173418633031e-09,2.14011092881422e-09,0.90181938431297,5.85429659850661e-10,1.40855892647328e-09,1.01135490967807e-09,2.39462355102567e-10
"spot323",4.80015734725712e-10,8.04248647311739e-10,1.51935676706913e-09,1.10670421272513e-09,0.993318527844025,5.85729290334715e-10,0.00668146721661291,2.42908248582817e-10,2.00399713813317e-10
"spot324",1.66373726487163e-09,0.00351890557505772,1.93386893350511e-09,0.114868993847683,0.873433913187124,8.45771531602733e-10,6.08519348838125e-10,0.00817818194244531,3.95792197305547e-10
"spot325",0.0213483322359386,0.0625113629753004,3.04512042830904e-06,0.0570708766028297,0.772836140080359,0.0821264057798193,8.95913327379721e-08,6.27226073879645e-08,0.00410368489138464
"spot326",1.54738879696871e-09,5.27936078372395e-10,1.04931265376704e-09,3.49974204950166e-09,0.88382413616782,0.111583570529483,1.14731940593475e-09,8.29157023815024e-10,0.00459228470184078
"spot327",0.0435530465839268,0.595421948690568,7.81639472499295e-09,1.25228292232325e-08,0.152155567847176,9.62265934241471e-10,7.93091017435983e-09,0.208869405173543,2.47238628218787e-09
"spot328",0.256997441441952,0.193674768058856,4.47998603168485e-07,0.430546586624043,0.072927791186183,0.011943007696472,3.39444533351952e-08,0.00570464607008819,0.0282052769793488
"spot329",0.237433193845864,0.196953789045401,3.01063893605197e-09,0.0979897940539232,0.465940551030844,8.46613400249401e-10,0.0015518588416513,0.000130807808468227,1.51659698020193e-09
"spot330",1.94420671079244e-07,0.0568307661362971,1.6685459410793e-07,1.66305282731792e-06,0.929407097897238,9.32538580054043e-08,0.0137596450555679,2.87109127863516e-07,8.62198188211353e-08
"spot331",0.121791833517643,4.75073747897645e-08,0.00569396369451063,1.59999027932662e-07,0.865364618797251,1.90310228183776e-07,2.78876420458006e-08,0.00714914763273259,1.0653589715709e-08
"spot332",0.0444710888969012,7.41320639152632e-05,0.000482145172488302,7.73922756508935e-08,0.945406704267647,1.14741673303968e-08,0.00555940312287594,0.00400643028389222,7.32583760594727e-09
"spot333",0.163398277469217,1.46681503589247e-08,9.29495204633498e-08,5.6284470130904e-06,0.753016394779594,1.37776510953207e-08,0.00401477822585637,0.0760664711454436,0.00349832853755414
"spot334",1.48701223262792e-07,0.164376689046909,0.00433150086519954,0.123268478609855,0.516315861059199,1.37219534483283e-07,0.191707060338846,7.25418809397365e-08,5.16173536385835e-08
"spot335",0.0516693851791301,2.53269375062086e-09,0.027762515295316,2.04969329442609e-08,0.824472646014243,1.60808583324162e-09,0.0960954230926268,3.20925102281171e-09,2.57172060105451e-09
"spot336",0.0132088669197085,0.144364507453039,0.0122784518572315,1.73776413542357e-08,0.823141025824489,0.00700711598056393,8.02042073633922e-09,3.89471030328625e-09,2.67219657844187e-09
"spot337",0.0389025424704013,0.109805071431929,5.26994723382925e-07,0.492754571441679,0.180020856657384,8.59471752257132e-09,0.0337462004535685,0.144770214749495,7.20610317391046e-09
"spot338",0.645019598755812,2.13759695713624e-08,0.0419299205443763,9.69934229285531e-06,0.313040619467195,1.55167703194916e-08,9.34702256782973e-08,2.20240852162643e-08,9.50327315743066e-09
"spot339",1.42446058256054e-08,7.48073125876537e-09,1.68525088701191e-08,0.463558351810027,3.70951162680916e-07,5.35792013400662e-09,0.536441221702235,6.81642026471703e-09,4.78438882844591e-09
"spot340",3.18205011746081e-07,3.95852448867758e-08,6.65940250947841e-08,0.0839887030528595,0.901298991714545,0.0124836059749585,5.87672462544355e-08,3.71397686108855e-08,0.00222817896634052
"spot341",0.26990746706722,0.045087258561194,1.28679428062882e-08,5.03128330660457e-09,5.50078563651809e-09,0.00198303540843551,8.39239935923984e-09,0.683022202494715,4.67602449662353e-09
"spot342",0.000936770479050504,1.069295711375e-08,7.47190454509849e-08,3.9751876907181e-08,1.75100044149168e-08,0.0150204560343809,0.805065003802651,0.164188803520118,0.0147888234899155
"spot344",1.3228605450951e-07,0.00388554122735522,0.013591982774842,0.0348735337772806,0.185282574841374,0.0841549197471096,0.191117819596465,0.484645312834547,0.00244818291497163
"spot345",0.496839825572373,0.0212669441570296,6.77375808640315e-09,1.2669625691351e-09,8.08279617799386e-10,5.98190969039639e-10,8.51326066140569e-10,0.481893219267061,7.05018621152594e-10
"spot346",0.0994897535912859,0.427413863157026,4.34069210467391e-07,1.53680313975726e-07,1.43650386603445e-07,1.326784792778e-07,1.53339100447961e-07,0.473095230300627,1.355335706037e-07
"spot347",8.3793110301203e-08,0.29603674142969,5.11701780401656e-08,0.440925820489091,0.201781759015932,0.00372677360113105,5.84569460355178e-08,0.057528687464582,2.45793404798861e-08
"spot348",0.463078769995048,1.66439051637215e-10,6.18820832576283e-10,0.0114518389262958,0.521758697847039,0.00309281338554986,2.72226603529039e-10,0.000617878695383409,9.31970891896312e-11
"spot349",0.287155351286056,0.00459846634094532,1.56401755872822e-07,0.336628407950896,0.351819748859338,0.00878907738743692,1.03270588612013e-07,0.00744716844670867,0.00356152005627394
"spot350",0.18892818395417,0.000975908385718171,2.70429016721924e-08,0.190548695630375,0.619547161564087,5.20779515473136e-09,3.91889502473062e-09,1.28570581708714e-08,1.43899928775998e-09
"spot351",0.0548591245121126,0.0977885400003444,1.27493011580004e-09,0.540352404383048,0.306999928127049,2.7559909939421e-10,4.59102181149425e-10,7.51362503589e-10,2.16452360619017e-10
"spot352",0.245987023227231,1.22205066735943e-08,5.33669014140764e-08,0.472778102640448,0.0960214515946277,8.84547426561484e-09,3.46616219747492e-08,0.185213289011164,2.44320256216761e-08
"spot353",2.70219403348531e-08,1.98091572241903e-08,3.06420329227375e-08,0.758473300999139,0.238854427377676,7.18870186911381e-09,3.98046839361832e-09,0.000281744399368548,0.00239043858151549
"spot354",4.99931459724292e-09,2.74102111687087e-08,2.93596269153769e-09,0.976611530987803,1.97800483272602e-08,1.10701614648675e-09,0.0233884097824421,1.71112514885367e-09,1.28607702780229e-09
"spot355",2.65016636370983e-07,0.442002406272957,2.32014423221357e-07,1.09716340425301e-06,0.556032101939948,1.45174211744136e-07,1.63032273958594e-07,1.90105573291105e-07,0.00196339928057298
"spot356",0.0392028275223054,0.0236194667098607,7.30738938010256e-09,0.433800403905535,0.483767339057384,1.44028439871352e-09,3.47998096582755e-09,0.0196099500098709,5.67388956662198e-10
"spot357",4.56272956900792e-08,0.0488181598834471,3.84690264921233e-08,0.13692000995318,0.809705250934079,1.41439662020078e-07,5.04866996594605e-08,0.00331519564942163,0.00124110755718864
"spot358",3.13887995046332e-07,0.0440252504684196,2.05989542466108e-07,1.5395796506614e-06,0.598038788736899,1.43520254051347e-07,2.63332251729677e-07,0.357933385143266,1.0934172163087e-07
"spot359",9.38177901949028e-07,2.49027208615676e-06,7.44783417194114e-07,0.509973102806978,0.127223005407814,1.55165684395936e-06,0.0320951461643336,0.328887462432432,0.00181555829819294
"spot360",3.19150059694933e-09,0.0125361681192751,2.03620335101535e-09,0.684859199249098,0.186674128821786,0.000519654400390174,0.0389047139054435,0.0761308072639867,0.000375323012316831
"spot361",0.158227756035362,1.3928038922673e-07,5.59021534810431e-08,0.613015110298654,2.82581675780491e-07,1.72272422978018e-08,0.228756512253148,1.18555299548458e-07,7.86607681125518e-09
"spot362",0.0618922650564204,0.0136427561315252,1.66404838955889e-09,0.499130423946941,0.288206140308404,8.85888663204589e-10,0.136078019513024,2.54175727676303e-09,0.00105038995199151
"spot363",0.011973259111151,0.469366398214668,3.51683540901995e-07,0.195966679523653,0.180263816579227,0.0230611448933212,4.42919220391222e-07,2.81495913869431e-08,0.119367878925627
"spot364",0.0119360681784478,0.00516947872744886,3.47736300205522e-08,0.653245479549243,0.082152895389084,4.48313229606391e-08,0.00148721451018174,0.24188001622605,0.00412876781459178
"spot365",0.179246697974186,0.196511446481468,4.33504672947263e-09,0.613989102689587,1.09261571724119e-08,0.00382914691478641,0.00642358720535887,1.93089881241656e-09,1.54251061142177e-09
"spot366",1.51527768871448e-06,0.00302111248646311,2.48070586767425e-07,0.877862747657683,1.96167579903983e-06,0.115823923015732,0.00328812828883176,1.43484372083981e-07,2.20042842936314e-07
"spot367",0.775376679198666,1.93782545119913e-07,2.5053447280858e-07,0.0112682032492443,0.213353514271149,7.52020337499043e-08,2.26102334806617e-07,5.59026418556563e-07,2.98633135674618e-07
"spot368",7.48207988108826e-08,0.023006734865061,5.75280539029674e-08,0.933895490103481,6.52760050917883e-07,2.99932015727121e-08,0.043095932900962,4.17548573301343e-08,9.85273532878689e-07
"spot369",0.116428001970808,0.123210971466915,3.22672693920626e-09,0.624967721163539,7.62886241161708e-09,0.010806117336378,0.124587171354765,2.65123995463744e-09,3.20076536227902e-09
"spot370",0.0287873040701924,0.0207409391071903,3.40856839815003e-08,0.943162712422997,3.1446041536924e-08,2.6961659669744e-08,0.0026859154096741,0.00462303087271207,5.62384853733894e-09
"spot371",0.114427245741914,0.0126152633207333,7.20534223281282e-07,0.824947128877348,2.05861822934183e-06,0.00642446747822273,0.0371909514094583,0.00439206173432747,1.0228554329088e-07
"spot372",0.0535357046448111,1.5449768764192e-08,2.94931244515042e-08,0.62396429447155,3.4098352552418e-08,1.46456671108728e-08,0.0108241513408306,0.311675754032596,1.82330009486533e-09
"spot373",4.80094875329868e-08,0.0612547038885375,3.52985840271184e-08,0.351071178542269,0.085595053327479,0.125990465479276,0.376088478053047,2.47762030301248e-08,1.26251165787999e-08
"spot374",3.38091557506416e-07,0.00245742915569263,2.65697105418042e-07,0.901142369958206,1.45080364815292e-06,0.0940935782635085,1.54595562762636e-07,9.8033471577156e-08,0.00230431540124777
"spot375",0.207907371834342,0.34283668268577,7.88465526297817e-08,0.432968801420071,1.71324409523477e-07,9.88382566228953e-08,6.27446635267376e-08,8.41595032891411e-07,0.016285890710902
"spot376",0.00841800661818472,0.0456440426572099,1.26411006604644e-07,0.839490353442333,5.53534443139416e-08,0.102126242095753,0.00296313365641844,2.46618154222061e-08,0.00135801510383465
"spot377",0.114070392705792,3.61767187158262e-06,5.63151179900394e-07,0.657332251559124,6.9782106279586e-07,1.5239005438606e-07,0.161013708772402,3.24625930863823e-07,0.0675782913025829
"spot378",4.87081963482129e-07,4.05145667680852e-08,9.53455101416044e-08,0.748629381902229,0.251369871545945,6.05102889272397e-08,2.43895342235985e-08,2.66591715614317e-08,1.20507908836564e-08
"spot380",0.469874502897785,0.147276002671747,9.48362266625477e-09,0.382031772458436,1.1302857691244e-07,0.000817584498988273,4.17538626968223e-09,8.26387335272472e-09,2.52158432374987e-09
"spot381",5.41920101339988e-08,0.00286153066492409,7.50663097402064e-08,0.615782822873342,0.381355387687417,6.01228220334045e-08,1.52555831833033e-08,1.64091272196713e-08,3.77284649483873e-08
"spot382",4.20382718937109e-07,2.47981336551837e-07,4.7565839926811e-07,0.556845440684028,0.436159193390299,5.01830510342112e-07,0.00699315085159728,8.22368936333382e-08,4.86984217474872e-07
"spot383",0.13185713665114,8.31951167316652e-07,0.00579356768079109,0.0155589961419603,0.158839701417701,0.00763647656844576,1.92883046823164e-06,1.79310210421232e-07,0.680311181448116
"spot384",0.249451093939144,1.28980754841146e-08,3.24488175866961e-07,0.553932461806363,0.196616050255854,1.81463631649382e-08,1.63122119178065e-08,1.66942174129132e-08,5.45959552244285e-09
"spot385",0.300824581181384,0.0705038599097946,1.23866737971435e-07,0.628671003079822,2.5119288058446e-07,1.8785029341151e-08,3.43666577875668e-08,1.14883650410648e-07,1.27340437173451e-08
"spot386",0.0752829649059797,0.112809554302928,2.55880548337194e-08,0.277434025063201,0.526219370895737,4.32458466883757e-09,1.36508455990051e-08,1.47029226933281e-08,0.00825402656574582
"spot387",0.339969046714629,0.0667346164665779,5.74278747866227e-07,0.367368850590355,9.19821590759171e-07,6.95324388957275e-08,1.82009187195954e-07,2.10390343408872e-07,0.22592553019613
"spot388",0.113842859558953,0.0555773924900444,5.6488445677034e-07,0.203097072658828,0.53273932198905,7.64658708700003e-08,0.0132613963483181,7.03267914666427e-08,0.0814812452776878
"spot389",0.709366897810616,1.00153210027558e-09,5.41487746448033e-09,6.88986531287704e-09,0.0339834152530833,0.244854936912561,0.0117947342582409,1.97883965582663e-09,4.80384097662788e-10
"spot390",3.88106182964855e-09,4.36793950737356e-10,0.0330819520670841,0.431737463533859,0.248818943338471,9.01884451335627e-10,0.286361634992685,6.0965073151912e-10,2.38510306970103e-10
"spot391",0.211628449874963,2.9182766701979e-09,4.43018751113815e-09,0.311005404278109,0.476090647336869,9.75634081297247e-10,1.47130066577902e-09,0.0012754881310176,5.83641904053642e-10
"spot392",0.0112829084281983,0.0718637483660328,7.97927127749726e-08,0.528688600069555,0.388164104244859,5.62716670078038e-08,4.55102407122024e-07,3.59464231403168e-08,1.17781448329005e-08
"spot393",0.0191947943336989,0.00328440376954673,8.36032536538429e-08,0.959830688437928,1.45105255354667e-06,0.000566894677403491,0.0131106070135868,8.95541871942275e-08,0.00401098755784164
"spot394",0.0668998417380918,0.0960247557347845,5.23322732595091e-08,0.733470340655194,4.13275714630746e-08,4.60568686071914e-09,0.090915741614644,0.00914342611228074,0.00354579587947325
"spot395",0.0484888455954959,0.00547882963444702,1.88183683769371e-07,0.319879742732628,0.596689931489696,5.33927711508543e-08,3.32849401002843e-07,0.0294620401366013,3.59852754815905e-08
"spot396",0.0999816498579155,2.53777164659454e-09,0.0601739196335987,0.0951405033793064,0.742540922356079,0.00216299119261123,3.77817124631033e-09,5.88838934920709e-09,1.37615727693108e-09
"spot397",0.263120355356167,8.13682558766602e-09,1.43667765419135e-08,0.447669131996122,9.58905281968775e-08,3.48287868355926e-09,0.289210384497235,4.50941575023356e-09,1.76405104295774e-09
"spot398",0.0739784894371828,0.0132388422107696,0.0263623791171818,1.96627246428194e-06,0.563505685839096,0.321981053609044,1.70283115367259e-07,7.0734137534046e-07,0.000930705889771352
"spot399",0.950914310642832,0.0490856704628128,3.3264847446876e-09,1.03284402979203e-08,1.61532331731675e-09,8.34273852917953e-10,1.17765819563835e-09,7.90934892625262e-10,8.21239533696955e-10
"spot400",0.0358307443427884,0.198770426436552,0.169908036773706,0.582918652343763,0.0125721347557279,1.22197055572339e-09,1.29817750916076e-09,2.10821076655483e-09,7.19103924862624e-10
"spot401",0.0661099839410531,0.390772858912023,1.62340590863626e-07,0.542290711139877,1.10107324216663e-07,0.000825779905401133,5.82701197277024e-08,2.86491945848501e-08,3.06734416406036e-07
"spot402",3.85608911802325e-08,0.221703668956103,3.0443839471767e-08,0.268917065097634,0.103864006969901,0.0703152170533265,4.39605953074791e-08,0.137089581731333,0.198110347226377
"spot403",1.16702183561324e-09,0.158392553736883,1.59675120066511e-09,0.222165574476068,0.210316749887288,9.80264577098457e-10,0.409125115587023,2.03069955395442e-09,5.38000383076486e-10
"spot404",0.226043176649538,0.164357775072493,8.66986216832246e-07,6.7155053964119e-07,0.609597026408254,4.25258966844861e-08,3.330359541509e-07,6.03315531344528e-08,4.74395547055755e-08
"spot405",4.35357664086417e-10,1.22115673909056e-10,6.68494562547167e-10,0.332882354513616,0.558322217374845,1.45701335498602e-10,3.31971599736493e-10,0.108795426296645,1.11252403579852e-10
"spot406",0.251299239707666,1.27531690324825e-07,3.48605030768589e-07,0.588632175749065,0.147173251610878,6.71747058050984e-08,0.00766357505962119,1.54529180077792e-07,0.00523106003216259
"spot407",1.85641473689768e-07,3.27706347808765e-08,1.01390893485908e-07,0.41805210160272,0.334411584888188,1.26248180105913e-08,0.247535934399764,1.30097364513909e-08,3.36717715586718e-08
"spot408",8.19013022832961e-09,0.127461863772773,2.71693882416211e-08,0.323686894148751,0.536956228407569,0.0118949655578919,4.73430400802718e-09,3.30334808315215e-09,4.71584546251336e-09
"spot409",1.42378799542221e-09,8.14803489778422e-10,2.83709202266709e-09,0.108481730841597,0.887991643078376,7.36236166547038e-10,0.00352661895013537,7.97319613498759e-10,5.2065276218497e-10
"spot410",3.20410015951963e-08,0.316310542316277,1.42812389997389e-08,0.047888945826554,0.330888834190095,3.47866002324561e-09,0.000155879374978663,4.86617176690756e-09,0.304755743625023
"spot411",0.00252770660995132,1.24296788563824e-06,7.16224298132595e-06,0.433193232258687,0.561212988488801,4.22448433371626e-07,3.15095127925394e-07,2.91983220921773e-07,0.00305663790491125
"spot412",2.46879621762181e-07,1.00345165925987e-07,1.84169852061968e-05,5.24613523047903e-07,0.981545281265544,0.00918135305996303,0.00884181948407962,1.13313504483581e-07,0.000412144053391417
"spot413",3.22473955609744e-07,0.100383827550176,9.26858184253926e-07,3.86592445586018e-07,0.899612676960746,3.43073307421346e-07,1.42474123439854e-06,5.13254899673606e-08,4.04244615269192e-08
"spot414",0.348058045260121,4.97136683249406e-08,3.44495438836355e-07,0.0504996162646504,0.59078750708122,0.0106529206362063,4.88325151592366e-07,1.0008741904081e-06,2.73493529052261e-08
"spot415",1.80422574153003e-08,1.08522481339074e-08,1.59691626601823e-08,0.564345453068421,0.42662494240829,6.95538609810427e-09,6.43287408543004e-09,0.00902954322687323,3.04448753477373e-09
"spot416",5.84247062992798e-05,6.92180360716902e-07,0.00814705668337788,1.07381725395509e-05,0.988338689640504,6.8468936613048e-07,0.00243715129597702,2.47886957310249e-07,0.0010063147446185
"spot417",0.0160695097443643,0.139613077612116,3.5147737441375e-09,3.22370981618016e-09,0.844317398141452,9.54401082094112e-10,1.8705330036026e-09,4.35559240649681e-09,5.83058027618734e-10
"spot418",1.69334001045301e-08,0.0563164109620129,0.0174327351663758,0.0286032976364767,0.887407804660866,0.0019890766360583,7.2596418849197e-08,0.00786516876414708,0.000385416644244014
"spot419",2.67504408600534e-08,7.92249941227708e-09,2.49464100812302e-08,0.204412452373462,0.774919124953854,0.0206683414377232,9.93112834228014e-09,7.70487560633829e-09,3.97960666156725e-09
"spot420",0.244330664038983,6.0074488692601e-10,8.15202908080289e-09,0.0396548919820076,0.696135808841318,0.0192408577789865,8.89379902225693e-10,1.34993205181044e-09,0.000637766366618877
"spot421",0.204695572796647,0.0576293116117308,2.7155715212607e-07,0.0724415681742753,0.658211099584607,0.00702191357210033,8.2946318927264e-08,8.38746205401715e-08,9.58825477654027e-08
"spot422",4.61287096583011e-08,0.247611728896899,6.90108638245985e-08,8.13230945822501e-07,0.748157679797014,1.65700624610539e-08,3.51774100370563e-08,1.76664123262113e-08,0.00422959352168357
"spot423",0.063783576315967,1.55220330843458e-09,1.82975410514476e-08,0.333320379114263,0.225838061377033,0.279410781159685,3.92639483625874e-09,0.0976471779618902,2.95022436108028e-10
"spot424",0.0415661639002773,8.91489198024522e-10,5.66226882734638e-09,5.14677984947135e-09,0.952986516879474,6.8310139844176e-10,1.56173642908715e-09,6.30718096857461e-10,0.00544730464415484
"spot425",5.6056187541494e-08,2.66602728327602e-08,0.0334195520234737,3.97628182012125e-07,0.966444166071636,3.97954842919813e-08,2.88655244960043e-08,0.00013571871035536,1.41888841516863e-08
"spot426",9.9348436638293e-09,1.04592443311943e-08,1.59527053825504e-08,5.09656173581296e-08,0.972654130885889,5.26233317040282e-09,0.0192722452656113,5.32753927384221e-09,0.00807352594621654
"spot427",0.117079056218565,5.60951128388648e-09,2.80902974220899e-08,0.182597266530798,0.700323632255291,1.55397102253174e-09,2.17772486557364e-09,6.68170753969202e-09,8.8213377206028e-10
"spot428",1.12773955780298e-08,0.111611929674969,1.26581669614596e-08,3.00460833797063e-08,0.873444662611143,2.69369239826581e-09,9.50454464386528e-09,0.0149433360041921,5.52981302382341e-09
"spot429",0.264596980144053,0.206595460009478,0.000262226439479122,3.30583771923851e-07,0.522360818356795,3.02031027927934e-08,0.00618411497262582,2.13188067877364e-08,1.7971888498011e-08
"spot430",1.44490174108981e-07,3.49825456481132e-07,0.00991597491934468,6.80510158565639e-07,0.973661857162195,0.000374651726680196,0.0146322274623353,5.83618286420138e-08,0.00141405554182701
"spot431",0.166375448727461,0.00151587976178193,1.13454317928037e-09,1.02261651849819e-09,0.8089451596009,1.23102867971436e-10,0.0231635093127456,2.068177743708e-10,1.10030532743695e-10
"spot432",6.76451600686279e-09,5.15565664950576e-08,8.15627334037826e-09,1.47081534963826e-08,0.956261474861669,0.0322941072078384,0.010902997922077,2.68693271987659e-09,0.000541336135973859
"spot433",2.00676077400217e-09,1.2987492635238e-09,3.37831256950192e-09,0.927361588257905,0.070907015672031,9.9212765926412e-10,0.00173138282578678,3.03581762513559e-09,2.53250909083386e-09
"spot434",0.0622880127053696,1.22351321116787e-08,0.0547726659988038,1.15871193323371e-07,0.873866472625905,1.21328044391852e-08,0.00890049608214406,3.99885173158354e-08,0.000172172360130859
"spot435",0.001872618792,0.00118138813286788,0.0266028739368097,0.0768956843838011,0.891558503710766,5.28664855505161e-08,2.78250488797725e-08,1.43111920070603e-08,0.00188883604102845
"spot436",6.5135378738958e-09,2.02601559609436e-09,8.0887030187163e-09,8.00682603554516e-08,0.970648219357627,4.5239363884915e-09,0.00528301906905908,0.0240686595026578,8.50203295116103e-10
"spot437",0.0772376325263647,0.0407466914904903,0.107298120561011,0.282345039419479,0.455793605207076,7.3418721325774e-09,0.0365788903040106,7.39123499700002e-09,5.75846064891294e-09
"spot438",0.0803000235208819,0.317754355085207,6.83613119244364e-09,4.69221078370171e-09,0.601945607160229,5.2984961636448e-10,9.84457552327266e-10,7.48574249170487e-10,4.4245802983859e-10
"spot439",1.523430203458e-06,0.177420456043692,0.0448964073420693,5.55827945038099e-07,0.771381424827451,3.05983381693492e-07,1.79101049198455e-07,0.00629906757203196,7.98721761644461e-08
"spot440",0.0218421809737935,1.40698641857075e-09,0.00441573458331852,0.178672862564805,0.760755810542736,0.00194922674402587,0.0323641798900157,1.99901569711979e-09,1.29530334260472e-09
"spot441",0.107478030422522,5.0673350173016e-08,1.64009547389353e-06,0.140515740475685,0.7299886456449,0.00479413052642492,0.0164221790251919,1.68973680142221e-07,0.000799414162771576
"spot442",0.0395418629115315,0.00459997080571087,0.0110530230846038,0.312123454856573,0.630541996779692,1.3132984570829e-09,5.14076122649923e-09,0.00213968480480659,3.0302275517443e-10
