,Astrocyte,Endothelial,Ependymal,Excitatory,Inhibitory,Microglia,OD Immature,OD Mature,Pericytes
spot285,0.13547436148970152,0.08281313353181832,0.1118808871689258,0.18536464949700543,0.17609386506637711,0.08492113088757959,0.10528446770779613,0.0686143967328111,0.049553107917984895
spot286,0.1238873550625013,0.0843814852276019,0.10822683628598484,0.17914418513022923,0.17932503758145152,0.08935685789443612,0.11372364847339207,0.065394550594395,0.056560043750008164
spot287,0.11715554573698796,0.11238256254237426,0.09807849270389121,0.16159135478104122,0.16363460236972088,0.08124570208098085,0.09670655711745,0.11169563107634155,0.05750955159121204
spot288,0.11951106466458604,0.07326827882420126,0.093198457308414,0.19802342627031458,0.2314362906279505,0.07493716173065718,0.10820105035497128,0.053725452289419384,0.0476988179294857
spot289,0.1254258754225807,0.07410172724151808,0.1058881424873642,0.18946977416099525,0.20860181357918922,0.08115475975145339,0.11161987437771205,0.057817577394030546,0.0459204555851565
spot290,0.11880240037788009,0.08951026791266352,0.09714231013380818,0.19701914399135131,0.18214013017296649,0.08299018465926304,0.11370373768212755,0.06783317499861598,0.05085865007132378
spot291,0.09259341049830848,0.06730702423156433,0.10993605572113431,0.2066709721268102,0.2473727457717927,0.07864840434959927,0.10300051946855039,0.05282174660231657,0.04164912122992383
spot292,0.09924512225207455,0.07297253214898725,0.09751028602263499,0.20742636201581657,0.19147087790816467,0.09045532839269574,0.13497693163941848,0.055137742100159495,0.05080481752004823
spot293,0.09958372264447049,0.07916154719067464,0.08632977506960089,0.2294042901066771,0.22240437305314936,0.07485557042295692,0.10391657897131068,0.05215656883780547,0.05218757370335452
spot294,0.12747985290172087,0.2011703199165852,0.0960116583898425,0.12043241632513751,0.12861406968638228,0.09521271606130748,0.08983586106182084,0.08633121887984088,0.054911886777362424
spot295,0.09723903445454317,0.06507842984384932,0.08325146436746222,0.24926111776237234,0.24133927372811573,0.07464977128833598,0.09213873747751562,0.0528929112483544,0.04414925982945119
spot296,0.16110842258122735,0.09151185751661743,0.10393929153737241,0.1378593805971697,0.1501410800962859,0.08641347915810571,0.11226409140340138,0.10507027680693123,0.05169212030288882
spot297,0.08970087908757148,0.07658864950657138,0.08539223236005826,0.1973565009227355,0.225000006056627,0.08068346100870648,0.10891016273141754,0.08959649673585868,0.046771611590453635
spot298,0.10521280119432114,0.07498255186945052,0.09687122052764478,0.21102964443031733,0.2239677172223076,0.07954894234422687,0.10756644386573551,0.05624575179142334,0.04457492675457295
spot299,0.09577009616586929,0.07547348626998389,0.085834584813335,0.26916621888467823,0.20058277270550917,0.07589017705991559,0.10318833562951628,0.05011240013754396,0.043981928333648564
spot300,0.11958185868880293,0.07751476422068379,0.10816952919408382,0.18913638183282072,0.1779647253693137,0.0937256074664676,0.1271042681850536,0.06054161094085659,0.04626125410191715
spot301,0.12634927811597632,0.10486736523662205,0.10680110355191415,0.14135572275612326,0.15793812071757832,0.11177409228879728,0.12247044391227965,0.07013539697692346,0.05830847644378552
spot302,0.11089550056839083,0.09071531233544664,0.08819195387121308,0.18063664391362447,0.1953703258911296,0.07357691551422749,0.15267471283680464,0.06079216077886607,0.04714647429029747
spot303,0.0967252257700009,0.07663691003785336,0.08538658251203864,0.06528613572196268,0.06216592499511202,0.1147974340487818,0.05275416883113337,0.4048735405703846,0.041374077512732664
spot304,0.10109712145552345,0.0725100833563136,0.09182858776376585,0.2055022840991846,0.23864778436754475,0.08006183712021941,0.11401702258231108,0.05291033076267052,0.04342494849246663
spot305,0.08865355772544427,0.06655411577937193,0.08029718113300979,0.2674693565511925,0.24072690936839417,0.07045100259799084,0.09978431353298914,0.04570758181816154,0.04035598149344583
spot306,0.08907413522302367,0.07114464337310962,0.09541461812240785,0.2210786885280054,0.23952635520785517,0.07851220689157634,0.10640913462037642,0.05148628002193925,0.047353938011706245
spot307,0.10312783162476397,0.08271406710862185,0.08761404307926243,0.2247536264373933,0.2118937753268548,0.07654398836894796,0.11103979568384514,0.0525583233573367,0.04975454901297382
spot308,0.10555993434781222,0.11942316285101574,0.09675543791066672,0.19388266278680044,0.20856356463964443,0.07586810632891818,0.09285536544158154,0.054994297146292906,0.05209746854726792
spot309,0.09938410989210045,0.07603334300199338,0.09349598518197677,0.21966623802692528,0.2161152072385343,0.07599426809063291,0.1099382560215427,0.0570173426126551,0.052355249933639124
spot310,0.11029656432675142,0.07539905552712207,0.09305587962166571,0.2080726522117026,0.20994096699929712,0.07769162855896625,0.11672001390325969,0.058491410083610904,0.050331828767624286
spot311,0.2718842390818658,0.10272228962890126,0.16351564074568467,0.08349074288944144,0.08150077612944796,0.07749705976030657,0.09489282920942169,0.07113507123936033,0.0533613513155703
spot312,0.14751820763793783,0.11904909552753863,0.10389650936119635,0.1584504272248104,0.1635131623880399,0.0773417208819671,0.10014759650495217,0.07289094104305549,0.05719233943050223
spot313,0.0984534372297762,0.09665731829129556,0.09899420849746046,0.16515461735855452,0.19667232238743704,0.12516967593856687,0.0981300816068188,0.0671799993067096,0.05358833938338095
spot314,0.09054854560907813,0.071638830302991,0.07848695864770433,0.22086961626801466,0.2647357943678307,0.07282543969408106,0.09871091323917049,0.05430792462744955,0.047875977243680194
spot315,0.12220902329820088,0.08548721550625288,0.09336873940708616,0.162349346637519,0.1554962974388771,0.15928984706663332,0.09876812974503327,0.057493737318906245,0.06553766358149114
spot316,0.0987126297257039,0.07583575346959039,0.0922941771992184,0.21288117215128252,0.23626497858489678,0.07166218289351776,0.11508579014258821,0.0573538688452907,0.039909446987911136
spot317,0.09049901020667205,0.0715297849265262,0.0807311794711722,0.23843476024364463,0.2544793155973994,0.073909911282769,0.10119841902971144,0.04806324080146986,0.04115437844063524
spot318,0.09518465511806709,0.07557493756219212,0.10157183449813732,0.21515043632978575,0.22663087314531175,0.07787835486243895,0.10715629431949637,0.052608539276749196,0.04824407488782143
spot319,0.09655489637074832,0.12316164770760987,0.09024336741637733,0.19366532338433176,0.2039636133299,0.07771633317174863,0.08948661816984524,0.05881896915461054,0.06638923129482825
spot320,0.12573665349848995,0.08000843284898378,0.10872185076617004,0.17335205011026936,0.2185831726765776,0.07564843780074111,0.11123657212541076,0.05615875800246642,0.050554072170890925
spot321,0.1265059925721256,0.08327278015479449,0.09382221871512392,0.1854732815129527,0.18137662226556825,0.10951647169746423,0.09856475436223,0.06717685524297602,0.05429102347676472
spot322,0.10752342831286672,0.06706445061346449,0.08709586328877021,0.2016791294619912,0.2597005184573254,0.072520971964562,0.11054746283171168,0.05153740283935507,0.042330772229953184
spot323,0.09434017419060331,0.08275686618444532,0.10143030577863517,0.1994864550707438,0.24009385898565533,0.08013703387746399,0.08893823200452898,0.05553713626463472,0.05727993764328929
spot324,0.09848601729137507,0.07684550287568578,0.08537620391133144,0.2138529463784523,0.22655815460443515,0.08068436825785079,0.09790602729257941,0.06498636443880973,0.0553044149494804
spot325,0.10615952269976492,0.08336606439365563,0.098369829572561,0.19799882265404403,0.2047457890355532,0.08916109955213902,0.10403982187715868,0.06141176767543014,0.054747282539693444
spot326,0.09871456593767348,0.07280327520130361,0.08337535555044874,0.19833267020133552,0.22782996719687465,0.11036731564986632,0.10420735555160635,0.05912122931799707,0.045248265392894144
spot327,0.10429989533747727,0.21932381241552243,0.08590318684270921,0.0938439925006617,0.0891972515687338,0.07074290316112361,0.07537343534368372,0.18484901676948173,0.0764665060606067
spot328,0.14284460586947328,0.10745550047685361,0.1053678170258572,0.17655531175255906,0.1387700379530196,0.079512734289083,0.10097429644773802,0.07139781394760125,0.07712188223781495
spot329,0.1258896785259922,0.12128318572582815,0.10224937778374843,0.16058244644766068,0.160125017224489,0.08591276705802932,0.10886467654915603,0.07401473899708477,0.061078111688011506
spot330,0.10029130762434947,0.08577852228841842,0.087111342408417,0.20448394724084598,0.22831194979236658,0.07881053188954419,0.10934940794836398,0.05687399223068301,0.048988998577011465
spot331,0.1021480330019176,0.07885380528677598,0.09658031889575716,0.1968464515929198,0.23224241634409165,0.073566681637864,0.1062945451557707,0.06527713244371561,0.04819061564118745
spot332,0.10158428720829221,0.08423651704916638,0.09655056091791735,0.19377272235268156,0.23424253978671009,0.07633949694349143,0.1099754656871022,0.06166228417512818,0.041636125879510696
spot333,0.11390932524425249,0.07529923785276002,0.09139526105901424,0.1924307066699936,0.20665739618503004,0.08101914760515827,0.11255930413596134,0.07584824914962399,0.05088137209820606
spot334,0.10232955945663239,0.10135112924946581,0.10118287333883694,0.1797759667389232,0.18115239906027608,0.07931424477759762,0.1334704347420589,0.06011897379579801,0.061304418840411004
spot335,0.10730533212950595,0.07262876403152663,0.09444293517862316,0.20404076979670485,0.21722859891430488,0.0775099514330002,0.1232729676970044,0.0564125407053685,0.04715814011396137
spot336,0.10623140594977604,0.09786530302875382,0.09828590304185543,0.1782912739594586,0.21577039215741498,0.0847877173817689,0.10602245184878208,0.056878841709271905,0.05586671092291827
spot337,0.10468875616798723,0.08996464336096867,0.10134142534200884,0.19756037868982457,0.16426470094099588,0.07717931048593503,0.10716750238648334,0.10637949534433747,0.051453787281458864
spot338,0.2066087941018047,0.09706243029202016,0.13085725613329457,0.11926994979409823,0.13020968794909132,0.07835394550571735,0.11770123054035726,0.07306423789501343,0.0468724677886029
spot339,0.09686124110365013,0.0721553462629366,0.07714411112209542,0.18522988379272393,0.15056379644300152,0.06502222377595529,0.230835951159045,0.06632952558138377,0.05585792075920829
spot340,0.10341091171889236,0.08072225671575223,0.08027636182896743,0.19764263036215976,0.2359297124368678,0.08024947558820796,0.11908062538591976,0.054918673009314224,0.04776935295391856
spot341,0.13277657724038494,0.07437827737843072,0.07059657172340084,0.04781462408671476,0.04705560108843099,0.058758623824433164,0.049021887706093926,0.48280203040238895,0.03679580654972173
spot342,0.11733830436071087,0.07147125644487824,0.08211044623518458,0.08031226884275898,0.08054753251310766,0.07428193776806026,0.29636558867229584,0.1380874683734193,0.05948519678958434
spot344,0.09180210989202178,0.07418722820215776,0.07962358811696302,0.1012677109222543,0.100694030159476,0.0895033201823419,0.1297880042516378,0.29337802439303173,0.03975598388011578
spot345,0.21065269933970876,0.07557243378405776,0.08630886482284555,0.044303804454170266,0.04361401663022153,0.0587846003578425,0.05163143315292821,0.390289690213447,0.03884245724477843
spot346,0.1012987039973173,0.21230532558397044,0.06853208660381428,0.05119051964923634,0.05116972913443001,0.06885147528616532,0.04311758968612527,0.3530736183245139,0.05046095173442718
spot347,0.0964241023648133,0.14705728211206026,0.08127854260537629,0.2182042636726036,0.1621606945783226,0.07113342112289243,0.08510885418581123,0.07634520608782522,0.06228763327029504
spot348,0.16408695722880562,0.07880215195334529,0.10137078103978088,0.1626284371368676,0.18204542280196523,0.08017616764685766,0.11795373002102845,0.06629643761893737,0.04663991455241182
spot349,0.12186085852887765,0.08049727969836686,0.09853339649638841,0.20796883219062537,0.18082159814218746,0.08164937074588138,0.10357881798642123,0.0748937855027263,0.050196060708525315
spot350,0.11750559482463833,0.08720105582707678,0.09745218836388192,0.2132020247764267,0.19984288728451294,0.07545397075311545,0.10192868370668945,0.06260370637034483,0.0448098880933135
spot351,0.10323826854945534,0.09273695463304805,0.08745826581279133,0.24498336267784013,0.19077577907213208,0.07494255910390298,0.09882994248894196,0.0579447859100225,0.04909008175186557
spot352,0.1250438472099616,0.08352704995926612,0.10305474567328532,0.17956336954635457,0.14565874592388317,0.08526354103770017,0.10169048767837305,0.12946931514060708,0.0467288978305689
spot353,0.09519143440448988,0.07252503451365656,0.08183090725337323,0.25980570637954836,0.2098310794201594,0.07686419272792767,0.10252729334365106,0.04962501385523834,0.051799338101955444
spot354,0.09971428852231565,0.0730368683291918,0.07688231188564172,0.2799764544123087,0.1899954056912361,0.06945214330525534,0.11352199611886563,0.05302596073905859,0.044394570996126675
spot355,0.10326185008575295,0.17250476594297665,0.09034131698184615,0.15231269505250855,0.16195957714927842,0.07716698015792751,0.09688840524553059,0.06695321978235586,0.07861118960182321
spot356,0.09825997712831462,0.06844673315652484,0.07961758057628311,0.2558207968024282,0.20614223495691408,0.07187281407699889,0.10899168536240829,0.059765281686999364,0.05108289625312858
spot357,0.09246576211189994,0.08504032370627354,0.08111295716388514,0.2262008652332041,0.2378556184659811,0.07571567632184387,0.10280673556296402,0.05723640697803214,0.04156565445591625
spot358,0.09260113528664546,0.09229676781373997,0.0763804202254359,0.14777292759216215,0.16541920213453276,0.08518875494232447,0.09025826637376952,0.20440646249006691,0.04567606314132278
spot359,0.08858597667099186,0.07350484407248226,0.07506661171818421,0.21301759531544714,0.15380315256118202,0.07511393321967892,0.09523484265009487,0.18512464416864977,0.04054839962328903
spot360,0.0908537455893081,0.07189233954804686,0.07391222359167515,0.2565305228448978,0.20547449771152188,0.07192007104377679,0.12290143933650681,0.06433624592579464,0.04217891440847197
spot361,0.11872015462597024,0.08484575717645156,0.08355701365632272,0.21750503269061097,0.16455195630180464,0.06881077639298461,0.15086612863838206,0.06457694051939539,0.04656623999807782
spot362,0.10662113785980508,0.08084973816668,0.08313111258589032,0.22331235322705897,0.19607261862254258,0.07795099323974124,0.12388413449999068,0.057435164898470226,0.050742746899821015
spot363,0.11237672633246225,0.18139500765185343,0.09122253220000244,0.1391915270718253,0.120425039066164,0.07637607496373847,0.0943466302646807,0.06095782742366452,0.12370863502560882
spot364,0.0938398899440971,0.08696948766657386,0.09016302954660371,0.20954613855308213,0.15460039915700052,0.07589259286097111,0.09830567846847482,0.13991531225686366,0.05076747154633303
spot365,0.11737580559451631,0.10032357447349313,0.09617606278834094,0.2120126025435811,0.17122144409918708,0.07951535799998283,0.10415607318301436,0.06310671565905564,0.05611236365882867
spot366,0.08824689985283087,0.06919217963776453,0.07502346987765329,0.28341324298412074,0.19777073961336536,0.09725597847717726,0.09484718976753251,0.05347631509505111,0.04077398469450427
spot367,0.24518976693682037,0.09508083429611984,0.11450064889122362,0.11367622710572446,0.12211336389513504,0.0764787815410377,0.10933778475744892,0.07372625207563786,0.04989634050085222
spot368,0.08947286679917056,0.07427330684334524,0.07446647243425426,0.26401059304544,0.20161183120378992,0.07496946132283225,0.11839475204126775,0.05775552781035931,0.045045188499540686
spot369,0.1120100485570201,0.10307066091818033,0.08473097210142087,0.2314626510369989,0.15745819829210392,0.07591296421144673,0.12790281937879514,0.06010419059456471,0.047347494909469226
spot370,0.09388966580829679,0.07671771474314168,0.08303667588863288,0.2644510268027105,0.19737588262019815,0.07867942320252219,0.10144248697181389,0.05762343512621967,0.0467836888364643
spot371,0.10955341712076556,0.0781491789972807,0.09387904041033102,0.2245338283911775,0.1949972875514917,0.08012519487383457,0.10171599070814767,0.06432721954488936,0.05271884240208191
spot372,0.09758437463602398,0.07714494653060831,0.0814499383836559,0.2025913720780633,0.15256533550780063,0.07853200182682998,0.09031759922075691,0.17845624560757137,0.041358186208689605
spot373,0.10419251331490925,0.08953382503736633,0.08081182149246703,0.17725024372709694,0.16325575410819293,0.10633133985787364,0.16349028437453478,0.06093198975763069,0.05420222832992836
spot374,0.08648231477523442,0.07113831888124045,0.07623130477218362,0.27854389823225384,0.20400509623836946,0.09740354636399025,0.09247328760043454,0.04971514135642946,0.044007091779864047
spot375,0.12662971459092426,0.142698681192113,0.09862011475322002,0.16662240608425194,0.14090097558847334,0.07935051731104716,0.09738931192012125,0.07377208993139497,0.07401618862845406
spot376,0.09944002966386606,0.08502228683192073,0.09411520036519627,0.2428826544719856,0.18016671839416912,0.09005216019126698,0.09346794565744997,0.06109224898352647,0.05376075544061884
spot377,0.10956987823034085,0.0827534120207434,0.09222813647119321,0.21840417453254987,0.17126861215334221,0.0762537574228002,0.1271619460668625,0.06213938877846813,0.060220694323699524
spot378,0.08528514021554474,0.06749794079822176,0.07724941267388516,0.2923986907014877,0.21900936997293372,0.0746060870090744,0.09384375022179779,0.051349009340846456,0.03876059906620815
spot380,0.16482443089957835,0.10652162508761809,0.1128252338266148,0.1630424785753948,0.12950333171781644,0.08489926872411839,0.10045793054586649,0.07590762736623674,0.06201807325675601
spot381,0.08742739949167505,0.0731780591092131,0.08836197472766215,0.2662186040306301,0.22028990349879596,0.0739877908062601,0.09287498734111685,0.05331673694295001,0.04434454405169668
spot382,0.09815436519211301,0.08376606788325214,0.09350277097528799,0.23667942730525426,0.2170450250872402,0.07236816824134888,0.102815919089642,0.05087276098086421,0.04479549524499729
spot383,0.12026118836939852,0.10133266052054707,0.11376035488315224,0.09838508176791932,0.09731282691349864,0.07280212713630893,0.08565046824047223,0.06586285093251715,0.24463244123618594
spot384,0.12688116922731826,0.08004565239404178,0.10490105786263365,0.22516567362679488,0.17656056593661093,0.07409491916119856,0.10311982297665939,0.06316556111496988,0.046065577699772674
spot385,0.1303096275822474,0.08273021600163329,0.10477919697189336,0.2274321624734232,0.16989971036863022,0.07004850486861586,0.09858791269385213,0.061324373617320634,0.054888295422383944
spot386,0.10646408380691051,0.09827493623983473,0.09089114856049295,0.20976215838566503,0.19433968022992293,0.07935357385756248,0.09903190177808903,0.0636850054227559,0.058197511718766234
spot387,0.14027762881455735,0.10890063331927137,0.113459729351231,0.15211742248800736,0.13692575509915075,0.07810677615253533,0.09446111178773964,0.06551557616807989,0.11023536681942725
spot388,0.10995670748039227,0.09292491652619819,0.09545789840610851,0.20026216746367703,0.18427686658517423,0.07577737486493863,0.1136307810119532,0.05643273628562216,0.0712805513759357
spot389,0.24911090589226112,0.08605898324047707,0.12621167001205463,0.09073845018031598,0.08919071930501778,0.1337366109392749,0.08408894218865601,0.09225964255245221,0.048604075689490184
spot390,0.1019882332890332,0.07163730851496425,0.10120552880161701,0.21795317625207547,0.18270990166154755,0.07006925174586978,0.1467376319698968,0.060598888839525515,0.04710007892547065
spot391,0.12153102005566026,0.08257869935139306,0.09230103684310904,0.2276816707367193,0.201693102756128,0.07246156786831932,0.09446732058249196,0.05774396117263946,0.04954162063353957
spot392,0.0985954340054196,0.08899954386889002,0.08298307523203309,0.23785339199205432,0.2157986590374366,0.07602571637596042,0.09974436215854891,0.05439751850377476,0.045602298825882355
spot393,0.10529492719389918,0.0812634152105705,0.08270341764765243,0.22187795577084268,0.21295124042971011,0.08618970523225185,0.10333851199029327,0.060707923049495925,0.045672903475284014
spot394,0.10339668860041605,0.08714119083356588,0.0910387364020399,0.23073448805820584,0.17754737300033538,0.07576997555277627,0.11568972539865852,0.06645034722859293,0.052231474925409034
spot395,0.11592947245141519,0.08863075055394956,0.08361999694426675,0.20650687512122834,0.1946130768152409,0.07893397236290771,0.10441007669819309,0.07212399858782943,0.055231780464969085
spot396,0.11896032916698765,0.07847491990784214,0.10929772406429854,0.21145724735135216,0.20679830317295497,0.07410974560558928,0.10467408276033417,0.051697396811036134,0.04453025115960495
spot397,0.14069803359213337,0.08858024423857744,0.10016501141185635,0.17265534580796607,0.14405175362328163,0.08071974231031412,0.1503362714114465,0.06857904767932281,0.05421454992510162
spot398,0.11784977758586952,0.08455562769211243,0.10181996837973044,0.15512342311287378,0.16797648192142048,0.14722802786313205,0.09924831147392746,0.07631803241830727,0.0498803495526266
spot399,0.3164715395064317,0.10043796374945593,0.12909084672492183,0.08273859256757116,0.07776936053311649,0.07473379193234152,0.09184474600404902,0.07765028638744775,0.049262872594664615
spot400,0.10790333626817038,0.11540299055498303,0.13061254631078703,0.20703867207936405,0.1556187189840056,0.07755039752091906,0.0936113779849416,0.059417688026140676,0.05284427227068855
spot401,0.1186138734308189,0.1398962356482372,0.09349423569519077,0.19950946272650807,0.14643135243145,0.08025959912128293,0.09442319538848683,0.056348166827868404,0.07102387873015686
spot402,0.10065142797781264,0.11539443583243707,0.09609202725473816,0.13959107592628567,0.12076913895118158,0.09016520896868437,0.08835848737375829,0.12304416571434178,0.12593403200076042
spot403,0.09757808692034868,0.10544486439758005,0.08058271922434171,0.16951194109294496,0.1528776738371711,0.0768801345311772,0.19311288384412026,0.07415234504338357,0.04985935110893237
spot404,0.12969671927286616,0.10670159047322413,0.10680109936041973,0.1570553503466246,0.16929941672540713,0.08311330244173142,0.1166531259996795,0.07057331231967566,0.06010608306037167
spot405,0.09945446768142159,0.07881793826932186,0.09571588888378403,0.2198356574077201,0.20495521937992062,0.07630459831582151,0.09968255962647912,0.07632284897677609,0.048910821458755124
spot406,0.12352858660180994,0.08686773180363731,0.09734174553954583,0.21463079628705461,0.1833393637492271,0.07432583164909977,0.10811939358433638,0.05885603893317972,0.05299051185210931
spot407,0.09773276000866038,0.07753978874193021,0.09306865589101655,0.22300501270464934,0.19600938089988282,0.0688249370061671,0.13354487145167968,0.05942811458620844,0.0508464787098055
spot408,0.09162375881233174,0.09362232823770236,0.09167370697290077,0.2399166941559873,0.21399515175364073,0.07517407586984629,0.09100833366390858,0.053672616937205445,0.04931333359647683
spot409,0.10105443475638334,0.07835897545232154,0.09733325312572816,0.20951758768448894,0.20889873888182225,0.08651452009133426,0.11105604214696715,0.060605609073590076,0.04666083878736433
spot410,0.10362446846941191,0.13530243051494958,0.09059028724103432,0.13698485812423897,0.13413171812728147,0.0684535099433475,0.08767962069722364,0.06627092121381632,0.1769621856686963
spot411,0.09541627568751339,0.07016960658537055,0.0835421910108701,0.25483968765945036,0.22782400113413395,0.0739373141958486,0.10024607191655761,0.0509791581800126,0.04304569363024273
spot412,0.09670505626078454,0.07494282438403915,0.08778237989236577,0.21544308040821933,0.23426075994576526,0.08464631852169821,0.10710696153094916,0.057273445122362036,0.04183917393381672
spot413,0.10433465119736623,0.09070418848602661,0.09744180542888993,0.20337003411802712,0.22320385629592004,0.0773022423897678,0.10231318020311365,0.05331773040862364,0.048012311472265104
spot414,0.14645262888773514,0.08018451828010312,0.10248893768595767,0.18372734199561586,0.18904470021706346,0.08342125002079906,0.10644200983241837,0.06379757696651762,0.044441036113789696
spot415,0.08786329669654193,0.07033264377052162,0.08258099415465273,0.27356571867401286,0.2065218389547092,0.07927557922033245,0.09995197421031682,0.061570260225596335,0.03833769409331602
spot416,0.1006311573948554,0.07756618413289357,0.09652271832433894,0.20830583378586393,0.22567714352254872,0.07951412999001166,0.10709129574579396,0.054916018260292514,0.04977551884340132
spot417,0.10337277821446454,0.1041098618811702,0.0847379057311318,0.1877054785670358,0.23203711105122532,0.07850028388831257,0.10017832517372983,0.05738407701064981,0.05197417848228032
spot418,0.09468075400601586,0.07735459768302032,0.09407205583298306,0.21122970198655389,0.22398446652138929,0.07732666918750289,0.1087760351607543,0.06140165382631435,0.05117406579546608
spot419,0.09709517184182156,0.07033260914434485,0.09317741200270904,0.23949338225943576,0.23232468693697209,0.0839639534237485,0.09393959896413623,0.048722634578611645,0.04095055084822043
spot420,0.12030153924554433,0.07683875306098127,0.09862384511925212,0.193449138876031,0.20599029913236322,0.08668219515183713,0.10802506018904434,0.06081435060036824,0.04927481862457843
spot421,0.11722870559779686,0.08727192591483385,0.09448529894399438,0.20122790672135715,0.20425568685969353,0.08047247808411082,0.10632947509522803,0.05703704141899056,0.05169148136399487
spot422,0.09913861108952716,0.10177414107442055,0.08848117300717448,0.20711506749651254,0.19954827496782274,0.0775809321341765,0.09830384148844991,0.05955083368406851,0.06850712505784771
spot423,0.1110495175944117,0.07309326089766197,0.09019209027425984,0.18943623718752292,0.16181083248972297,0.12564925167421986,0.09868292367219028,0.10735769716183563,0.04272818904817479
spot424,0.10230624378566004,0.07549372661928024,0.0919008031911631,0.1982979126996314,0.2457136707074413,0.07396372834639434,0.1155670938020704,0.05050858485183628,0.04624823599652307
spot425,0.09881732948829651,0.08197095579095785,0.11649960227781082,0.18648196380058807,0.21291508717373386,0.10099526013798782,0.09121153508606054,0.06511437396034671,0.04599389228421796
spot426,0.09275322549126915,0.08045460357581624,0.09507227624320054,0.2028596283460347,0.22348337909934252,0.09421574316088352,0.10157890912637903,0.056844855060007006,0.05273737989706734
spot427,0.11148629734415035,0.07478111068617875,0.10157615348585873,0.21851445619250395,0.21200562514495122,0.08434690479777834,0.09597140407654574,0.059072549174823005,0.0422454990972099
spot428,0.0938791161447969,0.09499382700156837,0.09118489193851576,0.20359717578333714,0.23483402706279696,0.07061876592144864,0.0970339603286697,0.06212577800498706,0.05173245781387943
spot429,0.12902280278870282,0.10354941293507985,0.11441866482640584,0.16123666165913525,0.17745739132502844,0.07721482129378336,0.10707300100859386,0.06939869679832038,0.06062854736495041
spot430,0.09511339029655656,0.06524641604505539,0.0952172334081546,0.23228377081636042,0.2438075156212714,0.07875402087098216,0.10231285235815112,0.04757043912355632,0.03969436145991209
spot431,0.12026184901160515,0.08571715956031421,0.09507566833548949,0.1857277762792868,0.22691912644824289,0.07700810250404372,0.10746448821684683,0.05590371782756422,0.04592211181660665
spot432,0.09364597898784303,0.06966144645468918,0.0813278261969315,0.21299414790243354,0.25444791735163025,0.08026007084223888,0.1115539383128075,0.051433343273108244,0.04467533067831784
spot433,0.08662329201137804,0.0700470295550474,0.08347148208055816,0.29280652898742726,0.20700467686686994,0.06747218237103186,0.09819040559579453,0.05535450737335167,0.03902989515854106
spot434,0.11338260219131899,0.07374786495042053,0.10086173353752187,0.19536255518651827,0.22319147230518993,0.08059037239851606,0.10780055147020809,0.0582699329068025,0.04679291505350374
spot435,0.0937116742907678,0.07090678324957199,0.08972143344212288,0.25203183141487573,0.22484932858113046,0.07081538327244495,0.10837107190415932,0.05042899044343016,0.03916350340149682
spot436,0.09624487694706062,0.06906765469161544,0.08465528356479046,0.22429043373906304,0.2423000801412177,0.07501842067037719,0.10881512534331483,0.059523705681962566,0.04008441922059801
spot437,0.1074049894368314,0.08349714038400899,0.11687926313558684,0.2182129566547727,0.19841308052162063,0.0730059622518406,0.10023079053077766,0.05605359918815138,0.0463022178964097
spot438,0.11688349597620581,0.12739668578604352,0.10270345846986521,0.17395236972269065,0.17836704488853272,0.08411720338152241,0.09459053422414389,0.06589073010005864,0.056098477450937295
spot439,0.10693517679165364,0.12107227426916257,0.09295030291083886,0.17392697586981812,0.20587008992645453,0.07918593362025766,0.10574388536661787,0.06524304646651052,0.04907231477868638
spot440,0.09602572249339149,0.07154460950248512,0.09484956790043993,0.23381319478462884,0.22710591642285483,0.07703694440433514,0.10296956398314344,0.05254213552117291,0.0441123449875483
spot441,0.11121374114610778,0.0744675978343489,0.10270996578061267,0.21232885366180249,0.21030498609009574,0.08042772251812234,0.10838367956060639,0.05732811507729405,0.042835338331009595
spot442,0.10348658565128026,0.07212671861684414,0.0945706767645755,0.2277584815413981,0.21092834492996043,0.07351384418795591,0.11751906579119292,0.05677598991911415,0.043320292597678625
spot443,0.10150776793951566,0.08613187548518735,0.09413588793383677,0.21385872827720837,0.2162305678113417,0.07743670735239416,0.10518405481670463,0.0590419120617379,0.046472498322073286
spot444,0.10479933962459793,0.0763485033571785,0.09583203552058728,0.20841114822079337,0.20358588614698414,0.07794748829892392,0.1282139654024987,0.059071710490863745,0.04578992293757231
spot445,0.11365723280262374,0.08219028529848671,0.09231270743099614,0.150604512300922,0.16305715789981476,0.07384726348064388,0.21442987545529177,0.06341263102830957,0.0464883343029116
spot446,0.09133596449696194,0.06880140584181826,0.08053061909221733,0.2547327187486937,0.23200591326013711,0.07440449031126811,0.10593594310108372,0.05144107211161957,0.0408118730362003
spot447,0.13503536660751037,0.08468897438455235,0.10611320681966098,0.1832567415884009,0.18866306693540125,0.07605613122077677,0.11651419320258496,0.0642988787497337,0.04537344049137874
spot448,0.10591143526740959,0.07655215787998071,0.10615470866339599,0.21151960796499536,0.22219564212652373,0.07944726446584,0.10240314982348239,0.05309748656322575,0.04271854724514643
spot449,0.09054097869665635,0.07032510845417976,0.08830785441044096,0.23201652161529096,0.24740518254623786,0.07205994860892664,0.10626489093453526,0.05206827063134037,0.041011244102391826
spot450,0.10298288323817247,0.08843004616264631,0.08831689209618523,0.2090446681651904,0.2388400891655409,0.07624689895448102,0.09780734483937276,0.05097363386884835,0.04735754350956258
