,Astrocyte,Endothelial,Ependymal,Excitatory,Inhibitory,Microglia,OD Immature,OD Mature,Pericytes
spot404,0.21084814,0.27700302,0.00025981292,2.1694814e-05,0.4941436,1.7605422e-06,0.01771598,2.5501056e-06,3.3971478e-06
spot405,2.534928e-06,1.1192423e-05,4.331393e-06,0.5358219,0.3221669,3.8669814e-06,0.0019464572,0.13611485,0.003928004
spot406,0.28824496,5.9964955e-06,7.130297e-05,0.6841596,6.386289e-05,3.0453252e-06,0.01838587,2.533174e-06,0.009062786
spot407,0.005675721,1.0274015e-05,0.0053961747,0.52690315,1.8778055e-05,4.684992e-06,0.4537874,3.2955018e-06,0.008200421
spot408,6.7844167e-06,0.26869622,1.0002321e-05,0.6924629,8.672353e-05,0.032288443,8.853346e-06,3.3472431e-06,0.006436714
spot409,5.347483e-06,8.328051e-06,1.2086282e-05,0.2898,0.6801489,3.2302141e-06,0.030014262,3.2018538e-06,4.6024215e-06
spot410,0.017728407,0.2917559,9.867268e-06,0.0532659,0.11805539,1.7761286e-05,0.03196621,6.151786e-06,0.48719448
spot411,0.091593266,0.05908223,0.012538843,0.8181339,0.0005966625,6.569283e-05,5.2244773e-06,3.4652185e-06,0.017980728
spot412,1.519219e-05,4.0168716e-06,8.261956e-05,0.00010760518,0.93418795,0.015602979,0.048390947,2.6138673e-06,0.001606009
spot413,7.154168e-06,0.17515409,0.0001026756,5.5554133e-06,0.8247074,8.4873e-06,1.2305225e-05,1.1119819e-06,1.3058943e-06
spot414,0.46889576,3.290392e-06,1.07925625e-05,0.0001099769,0.48694918,0.02132453,0.022700839,3.9884058e-06,1.7406066e-06
spot415,0.016371688,4.912355e-05,4.89582e-05,0.9459439,0.00014363966,1.4498295e-05,8.982946e-06,0.03741303,6.1665237e-06
spot416,1.6949467e-05,3.616536e-06,0.014659199,0.005649104,0.96843106,4.5485494e-06,0.00595764,1.5725576e-06,0.005276345
spot417,0.06123235,0.3199531,1.2682039e-05,6.1430183e-06,0.61761045,6.33972e-06,0.0011726047,3.5612677e-06,2.7846438e-06
spot418,1.0895474e-05,0.035871606,0.03880096,9.2905924e-05,0.8746258,0.0038329514,0.030329185,0.008364122,0.008071567
spot419,5.390126e-05,1.0829823e-05,1.4589887e-05,0.669393,0.2073836,0.123134345,4.7221724e-06,2.365395e-06,2.7055978e-06
spot420,0.25079718,3.8994294e-06,1.4487987e-05,9.930726e-05,0.71797526,0.027975885,8.280321e-06,1.2082012e-05,0.003113703
spot421,0.33151194,0.11061336,1.6377679e-05,0.00013275714,0.53133816,0.01863676,6.5976624e-06,7.869102e-06,0.007736278
spot422,1.8547073e-05,0.2612702,0.017500052,1.5321375e-05,0.66155434,8.012962e-06,0.0030788698,4.1357684e-06,0.056550458
spot423,0.10498419,2.3208622e-05,0.0051120743,0.20654544,1.9735666e-05,0.5553118,0.01778228,0.11021884,2.5561942e-06
spot424,0.04713522,7.607096e-06,1.2706186e-05,1.1740088e-05,0.93610924,2.8527838e-06,1.0235091e-05,1.9131996e-06,0.016708465
spot425,9.078996e-06,1.04055625e-05,0.041606292,0.064574055,0.8879516,6.2801337e-06,5.3221133e-06,0.0058329855,4.0066193e-06
spot426,4.4490143e-06,1.4451029e-05,7.513434e-06,2.159679e-05,0.9603313,3.419043e-06,0.011338221,4.7893045e-06,0.02827416
spot427,0.35763058,0.07353324,0.07107503,9.864212e-05,0.4696265,9.090812e-06,5.1644307e-05,0.02796849,6.798243e-06
spot428,5.586612e-06,0.42444167,1.8804685e-05,2.0518577e-05,0.55803907,2.071949e-06,1.3921006e-05,0.011369441,0.006089004
spot429,0.26087296,0.15920195,0.0605901,0.00023519273,0.49763852,3.7212627e-05,0.02141548,3.6070287e-06,5.0837425e-06
spot430,4.7618682e-06,2.7449725e-05,0.015513586,2.6231428e-05,0.9254674,0.008199059,0.03578808,3.388516e-06,0.014970091
spot431,0.42088053,0.077770665,3.7761965e-05,7.2763105e-05,0.47220227,4.0582618e-06,0.029013887,1.1472405e-05,6.6642265e-06
spot432,3.5377332e-06,3.536067e-06,4.7112894e-06,6.2601434e-06,0.91471636,0.06740806,0.017842416,1.3885991e-06,1.3686747e-05
spot433,1.6821294e-05,0.011049462,2.6560114e-05,0.91909695,2.1308671e-05,0.0015114199,0.023532696,0.030126013,0.0146188745
spot434,0.1239611,7.4585364e-06,0.15368651,1.3901658e-05,0.6834523,3.1309514e-06,0.03266255,2.1563721e-05,0.0061915223
spot435,0.12405524,0.01940016,0.074363105,0.7349754,0.00017169713,0.009306293,0.027022881,4.44191e-06,0.010700783
spot436,2.3512493e-06,2.6514142e-06,2.4251815e-06,6.1521077e-06,0.9304729,4.998705e-06,0.015357428,0.054150186,9.0271345e-07
spot437,0.27248695,0.11129058,0.059454516,0.5193362,2.5882731e-05,0.0019557143,0.028437246,5.3443535e-05,0.0069594495
spot438,0.0728241,0.52465856,0.00058854563,3.7384936e-05,0.40187848,2.4193334e-06,5.328624e-06,3.4847908e-06,1.5595191e-06
spot439,0.00023060251,0.58827114,0.08588155,2.4332021e-05,0.3210885,0.004470888,1.2972892e-05,1.6098229e-05,3.935422e-06
spot440,0.02322601,2.399203e-06,0.04258338,0.080009006,0.81270015,0.005465136,0.036003422,1.9370384e-06,8.59635e-06
spot441,0.38426065,1.5216969e-05,0.06685303,0.3983947,6.3989166e-05,0.03509801,0.10980894,1.0126338e-05,0.005495377
spot442,0.04960408,0.06827241,0.00031660128,0.32328707,0.4428454,0.0045660934,0.090918384,0.020186145,3.831508e-06
spot443,0.018160587,0.18596105,2.6017007e-05,1.4791921e-05,0.7871108,0.0030043165,3.3414512e-06,1.7117272e-06,0.0057173986
spot444,0.017725907,1.0682872e-05,0.0053650844,0.06872908,0.6060521,0.00014126426,0.29684272,3.357747e-06,0.0051297275
spot445,0.020351725,0.022099547,3.6387817e-05,1.2046448e-05,2.0273581e-05,0.0026727288,0.9548002,3.8216954e-06,3.269193e-06
spot446,0.051312912,8.175906e-06,2.6157908e-05,0.42788383,0.48174053,5.9365004e-05,0.02480868,5.6732324e-06,0.01415459
spot447,0.50171053,9.660208e-05,0.008397015,0.026039358,0.42261812,0.017888132,0.00015372805,0.023091637,4.8189922e-06
spot448,0.13954668,1.9450736e-05,0.14027676,4.815688e-05,0.6841592,0.004752919,0.026550561,7.79404e-06,0.004638442
spot449,2.9062737e-06,0.015346013,7.1370087e-06,0.00014949976,0.9252361,6.0820776e-06,0.059245605,2.7180554e-06,3.8713274e-06
spot450,0.053243484,0.51468664,0.025539745,0.036959205,0.30317736,3.567536e-05,0.0663406,1.3792277e-05,3.4864993e-06
spot451,0.04916326,7.435439e-06,0.067844465,0.88156223,1.4031507e-05,1.2288212e-05,0.0013661346,2.782445e-05,2.2013617e-06
spot452,1.0591274e-05,0.2830157,9.199613e-06,0.0022024955,0.71471953,2.3497174e-05,1.3664272e-05,3.6885351e-06,1.666221e-06
spot453,0.39699706,0.5981605,7.9609425e-05,1.4806806e-05,1.3255157e-05,0.004622392,8.430316e-05,2.4782397e-05,3.290855e-06
spot454,0.0001406624,0.29330435,0.004509329,0.14082801,0.5424151,1.2308527e-05,0.0054532406,2.1892222e-06,0.013334791
spot455,0.12271328,0.37529346,0.14393343,3.572907e-05,0.24562304,0.11171618,4.82149e-06,1.8763505e-05,0.0006612278
spot456,9.064922e-06,6.76515e-06,1.6359973e-05,0.45805082,0.50692135,0.0009120206,0.026602238,3.45453e-06,0.0074778437
spot457,0.0009580235,8.225458e-06,0.13271898,0.792878,1.7891101e-05,2.1298276e-06,0.07339791,1.57322e-05,3.164604e-06
spot458,0.20625617,1.7253135e-05,8.763573e-06,0.5237129,3.4358658e-05,3.0596277e-06,0.26157758,1.8962977e-06,0.008388046
spot459,7.887716e-06,0.45027974,8.109418e-06,0.31761345,2.9533423e-05,0.22205372,0.0099947285,5.887089e-06,6.7410315e-06
spot460,4.848898e-06,3.4060988e-05,1.0847911e-05,0.2464889,0.75027335,1.0088447e-05,7.140081e-06,9.881845e-06,0.0031608979
spot461,0.0033820043,0.11160227,0.14382318,0.32322562,0.3747987,0.005064153,0.025788961,1.4939886e-05,0.012300247
spot462,5.340153e-06,0.08731276,0.016036956,0.1860644,2.7734552e-05,1.5172172e-06,0.7105479,1.6622455e-06,1.7441077e-06
spot463,0.16541871,5.135731e-06,0.10047056,2.5337655e-05,0.10133756,1.1395285e-05,0.61852574,1.8861474e-05,0.014186641
spot464,0.19346365,0.002153593,0.047182,0.64680403,0.10020308,0.010176379,5.0603635e-06,8.955296e-06,3.286828e-06
spot465,0.72412574,5.061833e-06,0.053062588,0.03987508,0.17011406,0.012784362,2.2167746e-05,9.01906e-06,1.9392264e-06
spot466,6.788654e-06,0.5176851,0.1752565,0.022860337,0.26942798,0.00061070157,6.3432644e-06,0.014140351,5.951731e-06
spot467,0.48945245,0.5053053,0.005164796,7.174221e-06,1.2002291e-05,2.8751743e-05,1.0549948e-05,1.1101261e-05,7.866958e-06
spot468,0.03923526,3.3369624e-06,6.3284165e-06,0.26947367,0.3925887,0.2982883,0.0003864291,1.574534e-05,2.2984045e-06
spot469,0.36798427,3.542856e-05,0.15006681,0.023019282,0.43085685,0.019370928,1.8921208e-05,4.741432e-06,0.008642728
spot470,0.026829835,1.7942017e-05,0.063398205,0.3516875,0.050883375,0.0044736825,0.43632984,0.06637086,8.733235e-06
spot471,0.023247873,0.66504836,0.044507083,0.00010230989,0.034789693,0.015208395,0.053636044,1.4384136e-05,0.16344585
spot472,5.854034e-06,0.00041498535,0.034944896,0.7145308,3.1284446e-05,0.20624998,6.4123487e-06,2.6664775e-06,0.043813102
spot473,0.22890133,0.32920584,0.00898282,0.31605893,7.7574965e-05,0.0062407875,0.043281533,0.015680129,0.05157112
spot474,0.075176865,0.045890026,0.08485283,0.10181391,0.6426065,2.8591418e-05,0.049608745,1.9420764e-05,3.0645162e-06
spot475,0.07497816,1.3714178e-05,0.041171636,0.10195566,0.76833946,0.013296771,7.790902e-06,0.00023332537,3.414011e-06
spot476,0.12072501,2.4328896e-05,0.20989263,0.6689571,0.000120498786,2.0440319e-05,0.00011720722,9.788361e-06,0.00013304554
spot477,0.46822354,6.7213186e-06,0.010138444,2.0731299e-05,4.0320796e-05,0.2738231,0.23877469,4.5734837e-06,0.008967848
spot478,0.23617236,3.3970595e-05,0.08032328,0.0102511,0.09921224,0.005597619,0.5683843,8.313247e-06,1.6788985e-05
spot479,0.00066804676,0.00035276165,0.9964549,0.0005734537,0.00123237,0.00020616963,0.00017539102,0.00018189652,0.00015501624
spot480,0.112809435,0.02067076,0.0829872,0.21890475,0.5351146,0.0005053044,2.0662212e-05,0.028982162,5.120163e-06
spot481,0.44370544,1.9363952e-05,0.3954051,8.292682e-05,0.00018297821,0.00037953485,0.15687418,0.0033214006,2.913412e-05
spot482,0.27604854,5.84131e-06,0.12037745,0.5148249,2.3872624e-05,0.081811644,4.496343e-06,1.0094311e-05,0.0068930723
spot483,0.45743567,3.3526947e-05,1.12930975e-05,7.429385e-06,8.456529e-06,4.0712293e-06,0.54248554,8.873563e-06,5.116464e-06
spot484,0.1355713,0.32099512,0.07896343,0.026748816,0.22226733,0.008393217,0.030522639,0.0012332136,0.175305
spot485,8.841409e-06,0.0001227139,0.00014948155,0.30017716,0.6994034,2.0770018e-05,2.7748469e-05,8.460026e-05,5.2585e-06
spot486,0.11684685,0.21947794,0.290627,2.9871537e-05,0.30972534,1.1204075e-05,0.061487816,2.3851899e-05,0.0017701976
spot487,2.9226998e-05,0.18095973,0.5331173,1.7371753e-05,0.25799775,1.8881236e-05,0.027851505,3.4672655e-06,4.789017e-06
spot488,0.63934433,1.6851036e-05,0.22212303,0.05871829,0.00013148779,9.970488e-06,0.057057332,0.014020955,0.008577736
spot489,0.41548574,2.1436254e-05,0.04540302,0.1620134,0.031075926,0.010779563,9.842047e-06,0.31136018,0.02385086
spot490,0.07358489,0.03507742,0.56151026,3.7458438e-05,3.182705e-05,4.6417467e-06,3.86424e-06,5.1518527e-06,0.3297444
spot491,0.69049245,2.329389e-05,0.2384135,1.1376619e-05,1.0310045e-05,6.141135e-06,0.064293444,0.000120708486,0.0066288128
spot492,0.029379701,3.0421012e-05,0.04801056,0.78964317,6.198666e-05,0.040548664,4.961409e-05,0.057614155,0.034661666
spot493,8.182619e-06,0.050011992,5.602992e-06,6.406618e-06,4.553982e-06,3.5073233e-06,6.339165e-05,0.94989145,4.9116443e-06
spot494,0.054546565,2.4680744e-06,0.011288974,2.6741432e-06,2.3993894e-06,0.005018213,2.6597302e-06,0.9291327,3.2718713e-06
spot495,1.9290421e-06,2.6152077e-06,3.2382904e-06,1.1585224e-06,1.2895301e-06,0.0020108048,1.2362971e-06,0.9979757,2.0168957e-06
spot496,4.8908687e-06,0.18694533,1.9825695e-05,1.8969436e-06,2.2997544e-06,0.0023622632,5.737898e-06,0.7999488,0.010708978
spot497,1.1717001e-06,2.957115e-06,1.2089348e-06,1.5618016e-06,1.5229498e-06,1.2895728e-06,1.1304602e-06,0.99362034,0.006368815
spot499,4.596685e-06,2.0499867e-06,1.2972244e-05,2.2177946e-06,2.0074847e-06,1.2353417e-05,0.3097497,0.6902129,1.1622543e-06
spot500,1.8538142e-06,2.4930066e-06,2.1389124e-06,1.8676159e-06,2.171915e-06,3.5268613e-06,2.4847043e-06,0.99347776,0.006505664
spot501,0.16318673,0.00020577028,0.19456333,1.4965811e-05,1.4641333e-05,0.028639147,0.014092668,0.5992751,7.666189e-06
spot502,1.8362152e-06,3.9614856e-06,3.1395512e-06,2.762991e-06,2.6008527e-06,0.00070790225,5.0663702e-06,0.99926674,6.0208804e-06
spot503,2.4455478e-06,1.655274e-05,8.694896e-06,5.5316114e-06,2.8333613e-06,7.91975e-05,2.0245427e-06,0.98905206,0.010830682
spot504,8.022542e-06,0.008819311,8.013978e-06,7.5425696e-06,4.2347624e-06,0.0067208814,3.4288225e-06,0.9844223,6.2624363e-06
spot505,0.19777657,0.01945642,0.027266681,3.1503946e-06,3.3846884e-06,2.9518128e-06,3.416414e-06,0.7554839,3.5651792e-06
spot506,1.4356876e-05,0.48506913,0.023065148,2.277696e-05,2.2451793e-05,4.971475e-05,1.206175e-05,0.4235706,0.06817371
spot507,0.44140068,2.4959465e-05,0.061696168,3.8085416e-06,4.68399e-06,2.8241075e-06,0.40047693,0.06554887,0.030841105
spot508,1.2866988e-06,2.6745122e-06,1.3417838e-06,2.0946677e-06,2.048987e-06,3.7520729e-06,1.7725497e-06,0.9999838,1.16023e-06
spot509,2.0558068e-06,0.0648446,7.578886e-06,1.5926769e-06,1.8019116e-06,3.3520555e-05,8.965121e-07,0.93510646,1.5078843e-06
spot510,1.2880732e-06,2.375403e-06,2.0247667e-06,1.7087469e-06,1.7215722e-06,7.1927593e-06,1.2110302e-06,0.99998116,1.332819e-06
spot511,2.4420347e-06,3.0523047e-06,1.9915078e-06,2.3393811e-06,2.344699e-06,2.049558e-06,1.7211179e-06,0.99997944,4.6233063e-06
spot512,5.8260594e-06,0.00380022,3.557695e-05,3.8322496e-06,4.098078e-06,0.0001058093,2.2738184e-06,0.9960405,1.7910588e-06
spot513,2.3366968e-06,4.0999275e-06,3.9214356e-06,4.085342e-06,3.4204945e-06,0.023895506,2.2557867e-06,0.97608155,2.8006846e-06
spot514,0.59369415,0.004995305,0.2638948,1.41190285e-05,1.4042285e-05,9.642431e-06,1.1182213e-05,0.1369974,0.0003694119
spot515,0.01374233,0.36725098,0.07415013,0.10345665,0.27697575,0.047746316,0.09570416,0.0002749295,0.020698825
spot516,5.4234965e-06,0.189546,0.7784516,1.6738388e-06,3.1807074e-06,0.023142414,1.8224817e-06,0.00884608,1.7227842e-06
spot517,1.3498794e-05,3.1107e-05,0.7805178,2.8074014e-06,3.159483e-06,2.2392364e-06,0.21939586,3.1522035e-05,1.9508304e-06
spot518,7.703654e-06,8.097949e-06,0.9954948,3.3661697e-06,4.6476694e-06,3.7075972e-06,1.7543534e-06,8.835812e-06,0.0044670836
spot519,0.06245486,0.49658403,0.036278993,4.9339824e-06,1.8308772e-05,1.3669882e-06,0.16520126,0.21069312,0.028763136
spot520,2.394695e-05,9.564199e-06,0.95538807,5.3503436e-06,1.0248515e-05,0.03522051,0.009320361,1.5199553e-05,6.7855067e-06
spot521,0.17544691,0.15526262,0.34067822,0.009560049,0.31209013,1.732783e-06,0.0069553633,2.521319e-06,2.4083693e-06
spot522,6.395915e-06,8.750035e-06,0.6300318,3.1659813e-06,1.447967e-05,0.13255869,0.17029604,0.062178306,0.0049023028
spot523,1.726559e-05,4.9706828e-06,0.46599716,0.24363567,2.4076753e-05,7.196301e-06,0.29030985,2.393653e-06,1.4595373e-06
spot525,0.11200372,0.26181984,0.6258375,0.00016195669,8.484817e-05,8.458291e-05,2.7862184e-06,1.8400693e-06,2.8569314e-06
spot526,0.10538596,0.14398554,0.71671903,3.5599683e-06,9.330827e-06,5.3333456e-06,1.0649836e-05,0.030295571,0.0035851086
spot527,0.099329576,1.2055487e-05,0.00014973154,0.2903897,0.18080704,1.4885201e-05,1.1859727e-05,0.42057276,0.008712436
spot528,1.289001e-05,0.05417393,7.6640295e-05,0.01681561,6.0894257e-05,0.007425023,0.8856847,3.15222e-06,0.035747148
spot529,0.09204193,0.007954281,0.20787166,5.7117454e-06,9.9992365e-05,2.2045929e-06,6.091981e-06,0.6920115,6.6667226e-06
spot530,0.13733178,0.08286733,0.109464765,1.3599432e-05,1.2435778e-05,0.0108853085,0.6594164,5.8601668e-06,2.582027e-06
spot531,0.20052838,0.3565008,0.16342679,0.057527665,0.1741683,7.913149e-06,4.9616745e-05,3.840766e-06,0.047786657
spot532,0.56139165,1.0661098e-05,0.041838035,0.060681354,0.2557933,3.6349764e-05,0.07045769,4.2896954e-05,0.009748094
spot533,0.012834475,0.5540535,1.1095267e-05,0.25595087,3.5892706e-05,0.17709354,1.4060661e-05,3.004246e-06,3.6505403e-06
spot534,7.516272e-06,6.672912e-06,0.9637478,1.62866e-06,1.6819622e-06,0.03269681,1.5881018e-06,1.6467108e-06,0.0035346234
spot535,0.03666173,6.96621e-06,0.85697055,0.09942927,5.969316e-05,1.8165632e-06,0.006866445,2.1101466e-06,1.3911446e-06
spot536,9.885494e-06,2.4400867e-06,0.9975928,1.2042113e-06,1.1564675e-06,0.0022941055,2.2902518e-06,1.1514967e-06,9.495931e-05
spot537,0.04621087,4.1396056e-06,0.7808622,0.165422,0.0074099116,9.197852e-07,5.464855e-05,4.088228e-06,3.113838e-05
spot538,5.366632e-06,2.4227462e-05,0.5271618,0.00053942215,0.38940272,0.041830786,0.034367878,7.734346e-05,0.006590562
spot539,0.13894586,2.935991e-06,0.85906106,1.7114825e-06,1.5772378e-06,0.0019765706,7.1508834e-06,2.2707338e-06,8.163771e-07
spot540,0.03162897,4.508211e-06,0.7206333,0.2402606,3.1135223e-05,1.7098668e-06,0.0074371123,1.6215974e-06,9.2864224e-07
spot541,9.829041e-06,1.0674824e-05,0.99996966,1.3994493e-06,1.5199394e-06,1.4997573e-06,2.4489557e-06,2.111292e-06,8.4497725e-07
spot542,0.016567323,0.46436256,0.10663667,0.3558267,4.3409997e-05,2.2680676e-06,0.010299208,0.045389023,0.0008728793
spot543,0.19132818,0.06037238,0.018669637,0.39186922,0.12846124,0.18700394,5.5398996e-05,2.603192e-06,0.022237422
spot544,0.026673837,0.0077324556,1.3864152e-05,0.9275799,0.00013795575,0.013951411,2.063177e-05,6.6146663e-06,0.023883393
spot545,0.032781303,4.4248034e-05,0.03716063,0.9037569,7.8591795e-05,8.242928e-06,0.016172426,1.604137e-05,0.009981589
spot546,0.36279798,4.0731033e-05,8.948199e-06,0.61197543,8.323381e-05,4.3435825e-06,0.025079846,6.375658e-06,3.138724e-06
spot547,0.14541568,0.2884112,1.7003196e-05,0.56607705,3.6105965e-05,2.9781912e-05,8.3148225e-06,2.504739e-06,2.3405296e-06
spot548,9.493363e-06,1.576118e-05,0.07111825,0.8779962,0.0003742625,0.03332807,3.5228366e-06,4.156979e-06,0.017150294
spot549,0.5738972,0.24474648,1.4599206e-05,0.08868767,3.06656e-05,3.0232761e-06,0.0767224,0.01589389,4.0569294e-06
spot550,0.11820273,3.4958932e-06,0.47113648,0.35492763,1.9614203e-05,1.72887e-06,0.054764137,2.793077e-05,0.0009163064
spot551,0.02508083,4.7354947e-06,0.68641,1.7349355e-05,0.24970603,0.038759187,3.1665495e-06,1.6698789e-06,1.7041937e-05
spot552,0.43000856,0.36714584,6.9735606e-06,0.20050375,1.2618204e-05,0.0023036264,5.500597e-06,1.1627834e-05,1.5054442e-06
spot553,2.8963775e-06,3.666959e-06,0.5849006,0.13072218,0.27996656,2.0340226e-06,5.88561e-06,1.5064808e-06,0.0043946416
spot554,0.0022588344,0.15744601,0.61266804,0.1566594,0.07094681,3.1259165e-06,1.171672e-05,2.2106494e-06,3.846828e-06
spot555,0.020432372,3.1525833e-06,0.7576945,0.22180368,5.339467e-05,1.5060048e-06,3.9009565e-06,3.2675825e-06,4.2221523e-06
spot556,0.060313854,8.861665e-06,0.7924397,0.060313657,9.488748e-05,1.5907206e-05,0.083981566,6.0912703e-06,0.0028254425
spot557,4.925219e-06,3.526087e-06,0.9966406,1.7564766e-06,1.7898061e-06,1.0967824e-06,2.363575e-06,1.2190674e-06,0.0033427903
spot558,1.2853359e-05,0.053112265,2.2458855e-05,0.9254289,1.6459137e-05,5.304374e-06,0.008757628,0.01046409,0.0021800224
spot559,4.778323e-06,8.440845e-06,9.217195e-06,0.6200459,0.36372775,1.9937736e-06,1.274028e-05,9.046126e-06,0.016180212
spot560,0.07029388,1.11613745e-05,9.16084e-05,0.83667433,1.7583337e-05,1.4601838e-05,0.092882566,1.2584204e-05,1.6714137e-06
spot561,9.9272565e-06,2.0560352e-05,8.780598e-05,0.98977834,2.242659e-05,2.8052937e-06,0.0083244005,4.2705437e-06,0.0017494311
spot562,0.13961357,2.2276457e-05,0.102985255,0.7073433,0.00018969885,0.0040425044,0.01709154,0.0181125,0.01059935
spot563,0.3359286,0.4219226,7.876395e-06,0.0001146616,0.2147533,0.0029368298,0.023040062,5.3410063e-06,0.0012906964
spot564,0.19353703,7.1783647e-06,0.023327112,0.21150863,0.29729134,0.003974971,0.26875296,1.4845052e-06,0.0015992054
spot566,0.022738518,0.24652684,0.020336203,0.6422881,8.151878e-06,1.5994934e-06,2.0051248e-06,0.06603589,0.0020625878
spot567,2.0092713e-05,0.00014333984,0.59155846,0.23019236,0.17806771,4.143622e-06,5.556447e-06,5.684865e-06,2.6371686e-06
spot568,3.7477237e-06,0.101096444,0.8465058,1.6868204e-06,2.7546585e-06,0.046249375,2.5534148e-06,0.0016028613,0.0045348215
spot569,0.07979032,3.5438081e-06,0.89564157,0.024544101,6.534016e-06,8.4563527e-07,1.434821e-06,2.021574e-06,9.927452e-06
spot570,4.250928e-06,3.739643e-06,0.9944884,3.4871715e-05,1.9085051e-05,0.004952291,9.438007e-06,1.439054e-06,0.00048647056
spot571,0.06671218,3.7095401e-06,0.7054651,0.20414364,0.022593625,2.4422602e-06,1.0235332e-05,1.638055e-06,0.0010675023
spot572,0.13719542,0.029819192,0.028551612,0.77987653,2.970771e-05,1.9339728e-05,0.0062192436,0.013674379,0.004614588
spot573,1.3974637e-05,8.745588e-06,0.0046039247,0.93722093,1.5348856e-05,0.024802854,4.8163674e-06,0.023013022,0.010316464
spot574,0.00026665954,0.5797916,0.11095805,0.25436345,0.002258688,1.2461397e-05,1.0488617e-05,1.2023019e-05,0.05232655
spot575,0.016080976,0.019464986,1.5289017e-05,0.7458941,2.6218198e-05,0.21849135,1.4573529e-05,3.067609e-06,9.443455e-06
spot576,1.3046833e-05,0.09306638,0.015471956,0.30788907,0.56586474,0.0046630893,4.6291943e-06,0.0130211795,5.7494008e-06
spot577,0.9287073,0.05572254,4.8236096e-05,0.0154155,2.770108e-05,1.119786e-05,4.0582727e-05,8.740522e-06,1.8165672e-05
spot578,0.22312026,0.025379151,3.6151363e-05,0.14487493,0.2907144,6.831748e-06,0.29946515,2.6526782e-06,0.016400343
spot579,5.525317e-05,0.07632415,0.0145264575,0.0096825855,0.8441939,0.030876325,1.9087165e-05,0.024318395,3.87986e-06
spot580,6.8106933e-06,0.035999294,2.7626738e-05,0.9471419,4.206741e-05,0.0008329024,8.059517e-06,0.015937494,3.817828e-06
spot581,0.00264335,0.0058254194,0.026435994,0.53163886,1.8028222e-05,0.0064644194,0.0005311094,0.42643967,3.202623e-06
spot582,0.11293726,1.3218995e-05,3.6516394e-05,0.1260981,1.4242826e-05,5.9118218e-05,0.73795545,0.012945272,0.009940863
spot583,0.5663089,9.119482e-06,2.7165992e-05,0.41075456,2.5943e-05,0.007840684,2.0353544e-05,0.015009867,3.427841e-06
spot584,0.0016815197,0.10199989,0.0006064231,4.5066405e-05,0.84544903,0.025165487,2.4832087e-05,0.025022551,5.19355e-06
spot585,7.2626e-06,1.1767761e-05,0.020998308,0.92943186,2.8492439e-05,0.0043373937,0.025670636,0.010141541,0.009372785
spot586,1.9884346e-06,0.0068655508,0.9931235,1.5249086e-06,1.4454187e-06,1.2599074e-06,1.1683098e-06,8.85124e-07,2.6138755e-06
spot587,6.536891e-05,3.3330814e-06,0.8615451,4.5030256e-06,3.8350145e-06,5.1046886e-06,0.13837004,1.6660526e-06,1.0251017e-06
spot588,4.1711182e-06,4.8145057e-06,0.9999636,1.2677492e-05,3.354403e-06,1.973483e-06,2.5798975e-06,2.6719201e-06,4.172351e-06
spot589,1.1291042e-05,1.1416152e-05,0.9896674,8.306358e-06,1.0638161e-05,0.009912323,2.2127806e-06,3.911335e-06,0.00037259285
spot590,0.0048388704,1.9852156e-05,0.116870515,0.84665465,5.11388e-05,1.0981533e-05,1.1074765e-05,7.030286e-06,0.031535998
spot591,0.22227125,0.024529297,1.2151238e-05,0.27048263,0.45094106,1.0993579e-05,0.0226551,2.0959226e-06,0.00909539
spot592,0.01884286,0.038289,1.6851802e-05,0.5684203,0.06632139,4.8243023e-06,0.29260567,0.01549671,2.4578903e-06
spot593,2.2186887e-05,1.836866e-05,3.7021422e-05,0.94387925,8.898077e-05,0.012981455,0.009752666,0.0035169455,0.029703075
spot594,4.8930924e-05,7.1233344e-06,9.426397e-05,0.7632413,0.042624287,0.16246203,0.0315078,1.1795269e-05,2.396275e-06
spot595,0.23725219,0.03243351,1.00258285e-05,0.71304023,0.00021285523,0.00033973853,0.0001066508,0.016592408,1.232075e-05
spot596,7.799036e-06,0.06795356,1.6878032e-05,0.87121636,2.6676968e-05,0.0327288,0.017802358,0.010242837,4.7387134e-06
spot597,0.3708864,0.5798872,0.009317989,1.9505871e-05,1.3942215e-05,3.5594812e-06,0.013163224,0.007897449,0.018810738
spot598,1.08155255e-05,0.1766052,0.17272505,0.39411512,2.0864922e-05,0.25215513,2.8793936e-06,2.2195104e-06,0.0043626544
spot599,0.03969522,5.479761e-06,3.812226e-05,0.5059801,1.6961532e-05,0.0041804556,0.45007914,2.740787e-06,1.8594017e-06
spot600,4.8643105e-05,0.0077115903,7.4719595e-05,0.9290956,4.4826935e-05,0.022064101,0.00031145412,0.0077462513,0.032902747
spot601,3.8028354e-06,8.537184e-06,0.99889493,8.5009964e-07,9.564814e-07,5.244387e-07,6.697157e-07,0.0010872443,2.3885414e-06
spot602,2.3382615e-06,2.0741925e-06,0.9999897,8.504299e-07,1.0879725e-06,9.0070284e-07,6.5548306e-07,1.586542e-06,7.6017375e-07
spot603,1.0940406e-05,5.6402296e-06,0.99014854,3.1449524e-06,3.1077575e-06,2.0072782e-06,7.233792e-06,7.6234464e-06,0.009811718
spot604,1.3686295e-05,3.4617503e-06,0.94168836,2.7044307e-06,3.0819242e-06,0.021524275,0.016261792,0.02050157,9.897849e-07
