,Astrocyte,Endothelial,Ependymal,Excitatory,Inhibitory,Microglia,Mural,OD Immature,OD Mature
spot118,0.2337756303884714,0.10139991913154515,0.13081452799731916,0.1416609359608729,0.18492862288600476,0.05614427225551485,0.022439368244852688,0.06472212732143678,0.06411459581398236
spot119,0.21095737552524368,0.05915240258863934,0.14045135778680212,0.18987810007814898,0.17114943527055385,0.06020386775927903,0.025567303900351238,0.10997099397133028,0.0326691631196515
spot120,0.19804181355010558,0.06614808553912145,0.09623434203256528,0.2191790173260073,0.2213048816056645,0.06446298583741472,0.03719335895424904,0.07171588057661722,0.025719634578254845
spot121,0.17442772381541982,0.04435070067099092,0.10380064338576894,0.2628548691893987,0.23292844172104754,0.0673259353926532,0.02764390980989256,0.06737636666195163,0.019291409352876713
spot122,0.20735589016353712,0.06610872408943888,0.11103210895121765,0.22536500944399548,0.1961571419945259,0.054412172130200345,0.026067493705142785,0.07963532938469899,0.03386613013724281
spot123,0.18212626300695672,0.04295015632248988,0.08107128557693191,0.2795375294629929,0.2316872783499306,0.0581206586118701,0.04137076193587611,0.06248937277532119,0.020646693957630524
spot124,0.20059050760664762,0.08136552322347142,0.0856812697834817,0.2348218332682031,0.20461745328491068,0.06069661526132305,0.043315806766216935,0.0666365048034915,0.02227448600225403
spot125,0.17957100256975714,0.05183502867919412,0.07841881846782334,0.2809734971629706,0.22005078002965786,0.05534062652359682,0.0398911963782595,0.06964418254604991,0.024274867642690677
spot126,0.1818364261290904,0.042771933138317196,0.09646542980718405,0.29007119008484394,0.21074362106404465,0.058247131589434446,0.026948136979493418,0.06938335927250762,0.023532771935084174
spot127,0.17321294241438123,0.036135730765798034,0.07410236419589195,0.34456593017247367,0.23468715586155253,0.04263545736694476,0.022134719883062367,0.056330320708661674,0.016195378631233895
spot128,0.17396389681266722,0.06929883508791712,0.07053262114046926,0.28544860609980227,0.2220756600105813,0.055419286166590746,0.03140573079738789,0.07415684447196981,0.017698519412614445
spot129,0.18175577226069717,0.06386156260635972,0.09533998705854317,0.2592632496908119,0.20583886712575047,0.06883304572216523,0.034484429772699034,0.06514426325354554,0.02547882250942767
spot130,0.18835814827175806,0.05264523120846269,0.1048798204387997,0.23566451432112834,0.21653754435778316,0.05937869707400104,0.04480935512989698,0.07512691749427955,0.022599771703890294
spot131,0.1667973022372116,0.03771148873548588,0.05402148911011369,0.3524474110174733,0.234871526704583,0.04694420696602226,0.0213773076138908,0.06846132167386873,0.017367945941350757
spot132,0.1589724639493141,0.040351556300920306,0.05193886798780983,0.3289557738156599,0.21946776624924055,0.05090561624437372,0.018063229716631383,0.10649861097737966,0.024846114758670344
spot133,0.19363257098545003,0.06309042486298204,0.13432856736136664,0.23493764078702326,0.1931822831747409,0.0562815986385248,0.027313917676319528,0.07540663894333104,0.02182635757026166
spot134,0.18589963469710427,0.05384179733257168,0.09849058412510635,0.2693137781807727,0.19570066942037928,0.05747128459339442,0.024015909388597597,0.08702538527393697,0.028240956988136837
spot135,0.15220687047584774,0.06877470392544956,0.06165114557895882,0.30022033481553606,0.2181052359594384,0.08260365066404858,0.02602265163146004,0.07584437091340548,0.014571036035855113
spot136,0.16634933153064754,0.03198075157307005,0.05011491804293878,0.36920708919385026,0.2415460498150289,0.05519947167628247,0.020183623152860368,0.04952541840759831,0.015893346607723333
spot137,0.21547150158309955,0.08697118923419792,0.1718838986740609,0.15798682677551343,0.16770771362209883,0.05672907645605305,0.030366707611708836,0.08132198931903889,0.03156109672422867
spot138,0.20636728829937048,0.050675584737818406,0.12374623726064661,0.21174498805074018,0.1990379835796063,0.058149398614396046,0.027774007856725666,0.08839886421692296,0.034105647383773544
spot139,0.1956602976544224,0.11568637228742566,0.05843112530518437,0.27296204067809193,0.22063725570090587,0.042198042061259704,0.02000842883165623,0.06057742856009386,0.013839008920960101
spot140,0.18579343486183458,0.04524774440983688,0.06673242238204269,0.2661730109876724,0.19169207294943874,0.051905271153343535,0.07809308317224281,0.09976679844859981,0.014596161634988562
spot141,0.20422757982873557,0.058247866016373995,0.16477592720389841,0.17860591867364503,0.16641418786666748,0.05674341673098312,0.039780273833201485,0.09260797014958357,0.03859685969691126
spot142,0.16562408054305877,0.03963965927415242,0.10089736266539973,0.17547645776971016,0.15268067763679136,0.05277625087220616,0.2181104071700141,0.0786579730055776,0.016137131063089838
spot143,0.15312299088654488,0.07082307512380634,0.06232725891671409,0.3298200838898585,0.20849145697716,0.06118095953746626,0.0337686795040241,0.06506277752389761,0.015402717640528136
spot144,0.21119600513666184,0.050452626170973416,0.07515656827210944,0.2728211466590903,0.18784228708562256,0.05774471442968265,0.028549108370795245,0.0968914372730849,0.01934610660197963
spot145,0.20961830203857051,0.04345654857844249,0.06333456475675436,0.3215884003704315,0.21715579631692036,0.05610556334663009,0.022547345474952518,0.05024361069484815,0.01594986842245008
spot146,0.12372849647075093,0.0481888051189887,0.05670750391945869,0.4008022386429993,0.21454918007034904,0.05784518544741731,0.027089051343725887,0.05566718745812832,0.015422351528181692
spot147,0.1930461002824431,0.058161606693172115,0.07637184246211381,0.21774947155767374,0.16155203633001375,0.06411142207116069,0.15479275704808756,0.057797761436160736,0.01641700211917441
spot148,0.21480469838835323,0.049711882917731376,0.07630339779985704,0.234115686886342,0.1989715651944248,0.07372660378052533,0.032574142634553355,0.10270830318241939,0.01708371921579369
spot149,0.18319534974668958,0.04314268452516442,0.06354442761357755,0.3023561666621234,0.23983910065794967,0.05755892020057299,0.04163196455681036,0.050882089843765965,0.01784929619334595
spot150,0.18872037480335987,0.06919062124725196,0.0709911077488338,0.3070911289516221,0.1889223243525293,0.06488692453745404,0.022787367778715203,0.06381113485786166,0.023599015722371885
spot151,0.1501960682783616,0.04108515390124248,0.05467380363113442,0.3469121784137408,0.20055889189219916,0.06030152509535291,0.025083488324701014,0.1049542825847925,0.016234607878475124
spot152,0.1575386863003353,0.03507697178311337,0.07180726809344962,0.322162634396348,0.22988631524426556,0.054726415827430944,0.028225025531941846,0.08457223284925561,0.016004449973859806
spot153,0.175289850806272,0.06400467752698395,0.06777861778366913,0.31743005059197893,0.2016240378488043,0.046452786015440665,0.02261603811480158,0.08520824232170361,0.019595698990345717
spot154,0.19637911604389152,0.035246054413568456,0.0642684173434954,0.3141317844316564,0.18994597651482084,0.06388175564053265,0.022352793658352608,0.09734820855359688,0.01644589340008522
spot155,0.2051989264695755,0.040072552605965206,0.057156889485249884,0.2860606571444621,0.21686389713455506,0.06375037904684079,0.027708678549225846,0.08393167052807421,0.019256349036051407
spot156,0.1546132049176153,0.042555052666036805,0.04839490137323796,0.3412570974156168,0.271452394932552,0.054493120064328306,0.02235803166614153,0.04905443094736103,0.015821766017110394
spot157,0.12356774589542602,0.046570805151035774,0.045086085983268874,0.27413873172570014,0.3407963793772665,0.0653402373315233,0.01984522720628834,0.07010576427781105,0.014549023051679995
spot158,0.1821859420319501,0.036315626946833324,0.05999128996294429,0.2531894229437459,0.31191250124936176,0.052231984712998496,0.0260286017971402,0.06212945432925133,0.016015176025774524
spot159,0.19798120235831837,0.05709355864995312,0.06010002771042904,0.3099820193248763,0.2198520711280824,0.048949771817030925,0.027508472270409402,0.05928486176562826,0.019248014975272114
spot160,0.12465530830556178,0.03397000444980878,0.04959784194707917,0.39846896072194965,0.2445840293891711,0.05221307882727853,0.019830929107404638,0.06255375520591518,0.014126092045831241
spot161,0.13187354158828404,0.05615013689874899,0.05517383677114222,0.29757682427809606,0.29883151568213984,0.07403016340515998,0.026825156166297416,0.04394068895452675,0.015598136255604685
spot162,0.14426082945722843,0.05988279646265637,0.051334191074679174,0.27108535642004145,0.33290986275020845,0.0467434966253858,0.02063960283038213,0.050923821493342236,0.022220042886075934
spot163,0.17375300111806358,0.03911827931175717,0.05689276910587283,0.3318980861712309,0.22961903876548861,0.05955757038628578,0.02617087216533838,0.06906179684329863,0.013928586132664166
