"","Astrocyte","Endothelial","Ependymal","Excitatory","Inhibitory","Microglia","Mural","OD Immature","OD Mature"
"spot83",0.141460409204703,0.0040124766076833,0.0314638392404987,0.711755402394447,0.11130782788741,4.99714918550732e-09,1.24010559892682e-08,1.61313514596877e-08,1.11357017279175e-08
"spot84",0.00636368306361032,0.195976632984186,0.0305208353458305,0.38182257148992,0.245255245944597,0.0226816968515198,1.02021054056829e-10,3.22746137592515e-10,0.117379333895568
"spot85",0.0211453542284004,8.67859263731754e-09,0.0245139601240617,0.654281667937329,0.288079934076979,0.00374540758213359,0.00786685383129664,0.00036679133984314,2.22013637664336e-08
"spot86",0.0946278060682123,0.0161024810546325,1.94772047156082e-06,0.699131364531578,4.44081089820176e-06,2.6140034956416e-07,5.29081522595057e-07,0.190130740685307,4.28647028859136e-07
"spot87",0.0782754774830883,0.000673796082844167,0.0173645084202278,0.562137806703951,0.244933380250188,0.00544717432362522,8.65040931366678e-09,0.0911678415315741,6.55409202064437e-09
"spot88",0.237711904511929,0.014392533440441,5.41327806846687e-10,0.665322705099924,9.46737575255752e-09,0.00115438282386587,0.0177129044320961,0.0637055589127207,7.7031976200532e-10
"spot89",0.124099195877734,0.208174148517935,9.43888164418651e-06,0.340533873980134,0.117827061893964,3.0788186265327e-07,0.0317102495155649,0.177645345325672,3.7812548942784e-07
"spot90",0.0216090191261905,0.0794417111535135,4.21987766582124e-07,0.0296116171224599,3.05704398447705e-07,0.106151065818785,3.06090317011263e-08,0.0426885548367705,0.720497273641084
"spot91",0.167014206832065,0.00471852384400202,0.0859347991842503,0.310016770711605,0.326782884945821,0.00910491377563253,0.00287311376974384,0.00794199896943004,0.0856127879674504
"spot92",0.143140505871674,0.0940146686005956,3.20418580867346e-10,0.0662523655293972,0.262389800159151,0.00432687503613084,0.00483182197874395,0.158796131684808,0.266247830819081
"spot93",0.164501106614363,0.00962674858046456,3.21952827379472e-07,0.0301878504763911,0.0692576157447835,4.86559361533485e-08,1.68788643803105e-05,0.120330571023886,0.606078858086968
"spot94",0.143330306547504,0.0112422914497099,6.64965000014243e-08,0.198150401670666,0.0686164546884201,0.0864965361082971,0.00154288292765471,0.368756705236963,0.121864354874286
"spot95",0.0716993961820882,0.00386867393883891,1.13523360387133e-07,0.0349524404959144,0.718291552628174,8.36437481381812e-09,0.00435604130860779,0.0118395731674015,0.15499220039124
"spot96",0.0229964801557991,1.25727980412287e-09,2.08709714007306e-09,0.0942945659305702,3.47434735198571e-09,0.061777596471989,9.50159564564923e-10,2.93610148197595e-09,0.820931346736656
"spot97",0.0740033811193063,7.56984782321495e-10,0.0710690490334898,0.268476296067859,0.111695737834282,0.0198270643684691,5.67190659512131e-10,2.09296568776522e-09,0.454928468159453
"spot98",0.112325394614729,6.43684244412671e-07,2.8894358269691e-07,0.154220344718057,0.733303401626799,4.86518369442016e-08,0.000149635971327832,1.81270289928725e-07,6.05191330619607e-08
"spot99",0.202742188201634,0.184301637506323,4.04460811023401e-07,0.146483867184902,0.466471625146223,3.26856172730719e-08,1.95817607952353e-07,3.13491596412518e-08,1.76477216451363e-08
"spot100",0.0958253032507007,0.0189934119757376,1.65090145057511e-09,0.226249953726039,0.234485204161757,2.36496925141266e-10,0.00154349235818269,9.87852171925064e-10,0.422902631652332
"spot101",0.0415348546875776,0.00904057325822886,0.0547826824167094,0.213172682775506,0.659256147693154,1.34210574662732e-10,0.00348903590837568,0.0187240230126645,1.1357277476314e-10
"spot102",0.0410041868243038,0.013692106416665,0.0182181475850275,0.100913033620147,0.610239437690449,0.00320765264363643,8.39236143378597e-10,0.0142437398716744,0.19848169450886
"spot103",0.702310113061897,0.242480920927928,0.0429506771843825,0.0083696018616864,3.00756248379636e-07,0.00388783437954469,1.46109671417251e-07,2.77547975194729e-07,1.28170666731265e-07
"spot104",0.00983498052465527,0.00659361492246361,0.0133805116438159,0.78211032782397,0.0602582276706126,2.45574239598948e-05,0.000997164215340836,2.29243040671957e-08,0.126800592850878
"spot105",0.227171753220081,0.0195863998303809,0.0331956272619356,0.00243211389175223,0.71715909799065,0.000454653898420083,3.491790563329e-08,2.24892266159749e-07,9.40966084885738e-08
"spot106",0.284023377857776,0.264707360266119,1.03905397391903e-07,0.217106407939426,0.150396094979576,0.06410268500011,0.0196637671859415,1.70468668162538e-07,3.23969859604308e-08
"spot107",0.391598728965261,0.117966033319303,0.00482938120467757,0.0587894479733764,9.62549257004476e-09,2.33514913708167e-09,0.0403819936640245,0.319783505381753,0.0666508975309627
"spot108",0.171381794450458,0.248275487679354,1.55600578331352e-07,0.495294723597098,1.45764733302676e-08,1.18260095607261e-09,0.0722294989142042,0.0128183230205202,9.78711883903461e-10
