,Astrocyte,Endothelial,Ependymal,Excitatory,Inhibitory,Microglia,Mural,OD Immature,OD Mature
spot222,0.053379178,0.057677835,0.02997049,0.113220274,0.6611601,0.0035485944,0.005165645,6.7508853e-07,0.075877205
spot223,0.01815499,0.059458956,0.02156585,0.031167116,0.776652,0.031006705,0.0035225737,0.0035740556,0.05489784
spot224,0.02065099,0.017442478,0.0215317,0.24780014,0.49770775,0.050721027,0.00036483063,0.049272515,0.09450859
spot225,0.04244736,0.031077996,4.3354185e-06,0.10705596,0.34812173,0.05770491,0.0016361482,0.24987034,0.16208115
spot226,0.11382838,0.054260682,4.937838e-06,0.1809574,0.5839338,0.033330694,0.0024211407,1.0327374e-06,0.03126199
spot227,0.03874396,0.0041062706,0.028856078,0.71607924,8.019719e-05,0.07386687,0.000810325,0.13745643,6.7160903e-07
spot228,0.041198555,0.1251665,0.03451289,0.50938743,0.18391067,0.021179147,0.00054643047,0.015876334,0.06822203
spot229,0.017017959,0.12657216,0.013973334,0.66766584,0.050200686,0.020649387,0.0003122064,0.047505535,0.056102842
spot230,0.0979132,0.02837379,0.06730434,0.49611986,0.17361866,0.028274894,0.10429298,0.004101244,1.1068676e-06
spot231,0.07845182,1.0394534e-06,0.022492804,0.22536121,0.65019816,4.967701e-05,1.5748612e-05,0.023426604,3.0247975e-06
spot232,0.07539407,3.2905213e-05,0.072307765,0.62258,2.1985155e-05,0.031012902,0.007430074,0.010255649,0.18096468
spot233,0.020410964,0.00032653098,1.7166023e-05,0.23355645,0.7400457,6.860667e-06,1.25216775e-05,0.0055086426,0.00011519
spot234,0.10743602,0.027130794,0.059294418,0.35053208,0.24140231,0.0006204935,0.008810524,0.1820227,0.022750726
spot235,0.033495255,3.2082858e-06,7.506085e-06,0.1134479,0.5665323,0.037064526,1.0021259e-05,0.24942575,1.3501186e-05
spot236,0.106670275,1.1978791e-06,0.05622089,0.39596978,0.19174792,0.0051198197,0.05794918,0.12112855,0.06519244
spot237,0.08376139,1.0414664e-06,1.0259588e-05,0.590149,0.13261257,0.005811861,0.0025789114,0.00015377294,0.18492115
spot238,0.091787845,1.4720154e-06,0.066055626,0.3695751,0.18227054,0.14438543,0.0011123938,0.05710059,0.08771109
spot239,0.13473493,0.2557078,0.120264426,0.26340967,0.2021146,0.023356814,6.8834825e-06,0.0004041363,7.309556e-07
spot240,0.13494354,0.08905419,0.14176217,0.41826326,0.10758987,0.007947255,0.013503077,0.034326967,0.052609686
spot241,0.15108232,0.32004562,0.077101335,3.420755e-06,5.5502037e-06,2.8709737e-05,0.36183086,0.07244082,0.017461253
spot242,0.36740884,0.101867884,0.07567179,0.39807734,5.05109e-05,6.4228625e-05,2.2768025e-05,0.037424117,0.019412486
spot243,0.030365456,0.08835696,0.026897063,0.38380095,0.16295387,0.08086653,0.039897747,0.18685982,1.642279e-06
spot244,0.109961376,0.20138602,0.0013335589,0.22889192,0.24433464,0.047499985,0.00056454644,0.12301481,0.043013223
spot245,0.121650666,0.0088849375,0.021592006,0.44337258,0.16952722,0.026999354,0.0041527567,0.07300441,0.13081606
spot246,0.0155192055,0.025655245,1.8002895e-06,0.23980117,0.48657894,0.028152823,0.017627371,0.0054245577,0.18123886
spot247,0.060242537,1.0267053e-06,3.5922717e-06,0.55674887,0.24734789,0.043798193,0.008401602,0.0045466176,0.07890973
spot248,0.022608908,2.350761e-05,2.0670093e-05,0.35614043,0.510149,0.044420402,5.2759202e-05,0.0137733165,0.052810997
spot249,0.031284414,1.339802e-06,0.020371156,0.7093034,0.04503402,0.028006535,8.361313e-07,8.069461e-07,0.16599753
spot250,0.020614926,7.8424534e-07,0.0013537636,0.27222845,0.6131538,0.015779315,0.0028743015,0.03875401,0.035240643
spot251,0.13160987,0.0013462448,7.286459e-05,0.2803813,0.44435024,0.001861656,0.0021422117,0.10757381,0.03066177
spot252,0.045573045,1.3958005e-06,0.012189084,0.29042277,0.4953806,0.009132551,0.0063950466,0.12541375,0.015491816
spot253,0.11062826,0.047798295,0.046576507,0.18196768,0.5311651,0.031470556,8.81141e-06,2.328541e-06,0.050382473
spot254,0.050597344,0.04875339,0.011837597,0.48953095,0.05746424,0.022693515,1.758622e-06,0.14951438,0.16960682
spot255,0.36318034,0.11806689,3.109942e-06,0.14207341,0.15245864,0.13430646,1.4404881e-06,0.0012472891,0.08866237
spot256,0.0743898,0.028154386,0.09206648,1.8773018e-05,0.60276693,0.02651339,0.0046157464,0.01693331,0.15454122
